Nom_Fr,Nom_Ar,apports,id_barrage,lachers,stock,cumul_mensuel_apports,cumul_annuel_apports,cumul_mensuel_lachers,cumul_annuel_lachers,moy_mois,cumul_annee_prec,moy_periode,stock_annee_prec,Cap_tot_act,Cote,Cap_tot_init,fonctionnel,Annee_prod,Latitude,Longitude,Bassin_versant,Date
ziatine,الزياتيـن,0.0,12,0.040431,15.81,0.219846,14.764,0.809656,7.17763,0.9,10.2636,28.7806,13.0196,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-05-20 00:00:00
gamgoum,القمقـوم,0.00264708,13,0.0,9.22693,0.0885224,4.53402,0.023,3.995,0.035559,3.19692,7.95142,12.7019,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-05-20 00:00:00
harka,الحركـة,0.00583921,35,0.0,13.2253,0.105006,7.0923,0.0,0.0,0.88,5.33712,23.8477,8.8383,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-05-20 00:00:00
siliana,سليانـــــــة,0.0136596,14,0.0,11.5942,0.515056,9.11678,0.0062,0.2375,2.01139,5.90879,33.5498,7.45387,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-05-20 00:00:00
lakhmess,لخمـــــــاس,0.00761081,15,4e-05,2.20285,0.104836,1.43059,0.000804,0.016578,1.00958,0.684008,11.5642,1.41789,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-05-20 00:00:00
rmil,الرميـــــــل,0.00194342,16,0.0,0.809,0.0724175,0.833134,0.0,0.0,0.174369,0.453171,9.88989,0.5509,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-05-20 00:00:00
birmcherga,بئر المشارقـــة,0.0122174,17,0.0012,10.7517,0.336604,8.26314,0.024,0.51992,1.17327,6.94424,25.2295,11.2638,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-05-20 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,20.378,0.432081,27.3497,0.214,2.03571,0.16702,6.30144,15.6714,2.48446,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-05-20 00:00:00
nebhana,نبهانــــــة,0.00116997,19,0.01436,6.12357,0.381499,6.12743,0.204124,0.734597,1.36161,1.65757,21.1009,2.52272,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-05-20 00:00:00
sidisaad,سيدي سعـــد,0.0158505,20,0.0,26.6322,4.13088,10.2411,0.071415,0.137523,4.36556,3.87733,40.4289,25.8485,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-05-20 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,1.81299,1.40429,8.95105,0.0,0.028406,0.818174,0.201419,13.9433,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-05-20 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.11961,0.224327,1.14632,0.0,0.0,0.220226,0.421306,1.32712,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-05-20 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.262516,0.555191,1.64832,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-05-20 00:00:00
elbrek,البــــــــرك,0.00218342,24,0.0,0.775,0.837494,2.2096,0.0,0.02,0.0006324,0.19564,2.02719,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-05-20 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.8166,0.0573668,3.31927,0.0,0.042,0.266449,0.221356,4.86745,0.15816,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-05-20 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.856142,0.00906915,1.20128,0.0,0.050184,0.191438,0.000448677,6.49739,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-05-20 00:00:00
masri,مصــــــري,0.0,27,0.0,2.64614,0.18223,3.94178,0.4,5.7017,0.285983,1.32972,4.4692,3.73516,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-05-20 00:00:00
lebna,لبنــــــــة,0.00742755,28,0.0,4.96858,0.523623,6.21174,0.0,0.0,0.13729,0.539203,17.8147,0.576145,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-05-20 00:00:00
hma,الحمـــــى,0.00340949,29,0.0,3.44957,0.017826,4.10496,0.0,0.03504,0.0291232,0.763064,4.39784,0.20411,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-05-20 00:00:00
abid,العبيـــــــد,0.00281274,30,0.0,4.14362,0.121612,4.14672,0.00414,0.01734,0.0146496,0.300707,5.22256,0.75438,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-05-20 00:00:00
mellegue,مـــــلاق,0.483621,1,5.96,15.1852,35.7885,115.135,45.65,111.489,17.3775,11.7811,145.717,11.9268,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-05-19 00:00:00
sarrat,سراط,0.0,36,0.03599,12.4812,3.58715,13.4647,0.119424,1.80145,2.095,2.52333,14.771,3.53948,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-05-19 00:00:00
benmetir,بني مطيــر,0.0463985,2,0.0432,45.9272,3.1323,27.9078,0.8208,13.8789,1.27743,28.3462,42.4202,40.215,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-05-19 00:00:00
kasseb,كســاب,0.089435,3,0.0648,27.3159,1.95828,28.8407,1.2312,16.6806,0.913573,23.9854,42.6533,22.274,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-05-19 00:00:00
barbara,بربرة,0.171427,4,0.24156,61.2361,4.94312,56.9382,4.67852,46.726,1.69462,69.2615,82.5918,57.8908,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-05-19 00:00:00
sidisalem,سيدي ســــالم,1.95996,5,0.0432,213.762,31.3146,115.203,2.41688,79.2794,19.9305,122.188,376.872,212.979,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-05-19 00:00:00
bouheurtma,بو هرتمـــــه,0.0889224,6,0.139225,57.7267,5.1668,49.7816,1.3616,38.9128,2.78374,49.5244,79.3092,67.1418,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-05-19 00:00:00
joumine,جوميــــــن,0.0710147,7,0.111383,25.2169,1.24531,34.9649,1.92183,21.7323,1.85273,29.5405,74.6044,31.1134,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-05-19 00:00:00
ghezala,غزالـــــــة,0.0063325,8,0.01,2.12536,0.0715686,2.37529,0.05654,0.112734,0.226176,2.88338,9.34481,2.07397,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-05-19 00:00:00
melah,المالح,0.00165078,33,0.0,10.428,0.184974,9.76707,0.0,0.0,0.68,10.9859,25.0868,4.137,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-05-19 00:00:00
tine,الطين,0.0,34,0.0,2.9878,0.0783228,2.93993,0.0,0.0,0.52,2.58363,17.0387,3.526,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-05-19 00:00:00
sejnane,سجنــــــان,0.112225,9,0.762783,58.4139,2.13833,67.582,13.9901,156.717,0.61677,49.7006,117.69,45.5223,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-05-19 00:00:00
zarga,الزرقـة,0.00560603,10,0.073,22.888,0.225907,21.0317,1.36962,3.09438,0.64,18.3081,21.7523,18.649,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-05-19 00:00:00
kebir,الكبيــر,0.0119697,31,0.0,46.001,1.25871,29.9408,0.0,11.5034,3.33512,20.0098,38.2042,28.72,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-05-19 00:00:00
moula,المولى,0.0283007,32,0.0,20.324,0.424253,20.6935,0.0,8.08648,1.49326,11.4097,31.1625,18.8,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-05-19 00:00:00
selbarrak,سيدي البــــراق,0.0,11,0.697,197.617,3.29086,207.802,10.116,121.098,3.70243,130.003,292.632,126.12,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-05-19 00:00:00
ziatine,الزياتيـن,0.00076168,12,0.040557,15.8588,0.219846,14.764,0.769225,7.1372,0.9,10.239,28.7516,13.0469,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-05-19 00:00:00
gamgoum,القمقـوم,0.00264708,13,0.0,9.22693,0.0858753,4.53137,0.023,3.995,0.035559,3.18997,7.95027,12.7347,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-05-19 00:00:00
harka,الحركـة,0.0,35,0.0,13.2253,0.0991663,7.08647,0.0,0.0,0.88,5.33165,23.8194,8.8383,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-05-19 00:00:00
siliana,سليانـــــــة,0.0157611,14,0.0,11.5942,0.501396,9.10312,0.0062,0.2375,2.01139,5.8144,33.485,7.45387,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-05-19 00:00:00
lakhmess,لخمـــــــاس,0.00235885,15,4.3e-05,2.19735,0.0972252,1.42297,0.000764,0.016538,1.00958,0.68146,11.5316,1.41789,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-05-19 00:00:00
rmil,الرميـــــــل,0.00190872,16,0.0,0.809,0.0704741,0.83119,0.0,0.0,0.174369,0.451075,9.88426,0.5509,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-05-19 00:00:00
birmcherga,بئر المشارقـــة,0.0108622,17,0.0012,10.7517,0.324386,8.25093,0.0228,0.51872,1.17327,6.94424,25.1917,11.2986,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-05-19 00:00:00
rmel,الرمــــــل,0.0361408,18,0.0105,20.4377,0.432081,27.3497,0.2035,2.02521,0.16702,6.30144,15.666,2.5026,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-05-19 00:00:00
nebhana,نبهانــــــة,0.0031587,19,0.01436,6.13974,0.380329,6.12626,0.189764,0.720237,1.36161,1.6503,21.057,2.54077,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-05-19 00:00:00
sidisaad,سيدي سعـــد,0.0126804,20,0.0,26.6322,4.11503,10.2253,0.071415,0.137523,4.36556,3.87733,40.2881,25.9198,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-05-19 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,1.9067,1.40429,8.95105,0.0,0.028406,0.818174,0.201234,13.9169,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-05-19 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.12359,0.224327,1.14632,0.0,0.0,0.220226,0.420606,1.32001,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-05-19 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.262516,0.553121,1.63985,1.337,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-05-19 00:00:00
elbrek,البــــــــرك,0.0,24,0.0,0.775,0.83531,2.20741,0.0,0.02,0.0006324,0.194664,2.02717,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-05-19 00:00:00
bezirk,بزيـــــــغ,0.00293436,25,0.0,2.824,0.0573668,3.31927,0.0,0.042,0.266449,0.22124,4.85886,0.15816,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-05-19 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.862308,0.00906915,1.20128,0.0,0.050184,0.191438,0.000447109,6.49122,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-05-19 00:00:00
masri,مصــــــري,0.0,27,0.08,2.62901,0.18223,3.94178,0.4,5.7017,0.285983,1.32409,4.45998,3.70069,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-05-19 00:00:00
lebna,لبنــــــــة,0.00678168,28,0.0,4.96858,0.516196,6.20432,0.0,0.0,0.13729,0.537059,17.8103,0.576145,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-05-19 00:00:00
hma,الحمـــــى,0.0,29,0.0,3.44957,0.0144165,4.10155,0.0,0.03504,0.0291232,0.762507,4.3969,0.20411,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-05-19 00:00:00
abid,العبيـــــــد,0.0,30,0.0,4.14362,0.118799,4.1439,0.00414,0.01734,0.0146496,0.299987,5.22209,0.75438,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-05-19 00:00:00
mellegue,مـــــلاق,0.0,1,6.5,20.654,35.3049,114.651,39.69,105.529,17.3775,11.5311,145.157,11.6842,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-05-18 00:00:00
sarrat,سراط,0.0,36,0.024457,12.5494,3.58715,13.4647,0.083434,1.76546,2.095,2.52333,14.7035,3.55556,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-05-18 00:00:00
benmetir,بني مطيــر,0.072239,2,0.0432,45.9272,3.0859,27.8614,0.7776,13.8357,1.27743,28.3412,42.379,40.2463,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-05-18 00:00:00
kasseb,كســاب,0.0674809,3,0.0648,27.2938,1.86885,28.7513,1.1664,16.6158,0.913573,23.9854,42.6238,22.312,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-05-18 00:00:00
barbara,بربرة,0.138856,4,0.33948,61.3225,4.77169,56.7668,4.43696,46.4844,1.69462,69.2615,82.5371,57.9298,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-05-18 00:00:00
sidisalem,سيدي ســــالم,1.23475,5,0.63867,211.935,29.3501,113.239,2.36915,79.2316,19.9305,122.132,376.229,213.762,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-05-18 00:00:00
bouheurtma,بو هرتمـــــه,0.215244,6,0.04444,57.7824,5.07787,49.6927,1.22237,38.7736,2.78374,49.4866,79.2194,67.1418,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-05-18 00:00:00
joumine,جوميــــــن,0.0636848,7,0.105053,25.2693,1.17429,34.8939,1.81045,21.6209,1.85273,29.529,74.5447,31.1722,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-05-18 00:00:00
ghezala,غزالـــــــة,0.0,8,0.0,2.1305,0.0652361,2.36895,0.04654,0.102734,0.226176,2.88296,9.33752,2.1048,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-05-18 00:00:00
melah,المالح,0.00311814,33,0.0,10.428,0.183323,9.76542,0.0,0.0,0.68,10.984,25.0648,4.1986,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-05-18 00:00:00
tine,الطين,0.0040626,34,0.0,2.9995,0.0783228,2.93993,0.0,0.0,0.52,2.57778,17.0219,3.526,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-05-18 00:00:00
sejnane,سجنــــــان,0.0855199,9,0.770993,58.4605,2.0261,67.4698,13.2273,155.955,0.61677,49.7006,117.67,45.4021,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-05-18 00:00:00
zarga,الزرقـة,0.0228448,10,0.073,22.96,0.220301,21.0261,1.29662,3.02138,0.64,18.2962,21.7316,18.74,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-05-18 00:00:00
kebir,الكبيــر,0.0396532,31,0.0,45.9236,1.24675,29.9289,0.0,11.5034,3.33512,20.0055,38.0966,28.72,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-05-18 00:00:00
moula,المولى,0.0157599,32,0.0,20.3,0.395952,20.6652,0.0,8.08648,1.49326,11.4097,31.1143,18.86,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-05-18 00:00:00
selbarrak,سيدي البــــراق,0.0612823,11,0.7776,198.314,3.29086,207.802,9.419,120.401,3.70243,129.631,292.512,126.12,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-05-18 00:00:00
ziatine,الزياتيـن,0.00784136,12,0.047623,15.9076,0.219084,14.7632,0.728668,7.09664,0.9,10.194,28.7226,13.0333,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-05-18 00:00:00
gamgoum,القمقـوم,0.0,13,0.0,9.22693,0.0832282,4.52873,0.023,3.995,0.035559,3.15267,7.94913,12.7347,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-05-18 00:00:00
harka,الحركـة,0.00786344,35,0.0,13.2483,0.0991663,7.08647,0.0,0.0,0.88,5.32381,23.791,8.8383,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-05-18 00:00:00
siliana,سليانـــــــة,0.0118208,14,0.0,11.5942,0.485635,9.08736,0.0062,0.2375,2.01139,4.51865,33.4201,6.17238,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-05-18 00:00:00
lakhmess,لخمـــــــاس,0.00181724,15,3.9e-05,2.19735,0.0948663,1.42062,0.000721,0.016495,1.00958,0.674223,11.4991,1.41336,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-05-18 00:00:00
rmil,الرميـــــــل,0.00156168,16,0.0,0.809,0.0685654,0.829281,0.0,0.0,0.174369,0.44121,9.87864,0.5431,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-05-18 00:00:00
birmcherga,بئر المشارقـــة,0.0,17,0.0012,10.7517,0.313524,8.24006,0.0216,0.51752,1.17327,6.92154,25.1539,11.2986,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-05-18 00:00:00
rmel,الرمــــــل,0.0,18,0.0105,20.4377,0.395941,27.3135,0.193,2.01471,0.16702,6.30144,15.6606,2.52074,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-05-18 00:00:00
nebhana,نبهانــــــة,0.0137192,19,0.00875,6.1559,0.377171,6.1231,0.175404,0.705877,1.36161,1.64619,21.0131,2.54979,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-05-18 00:00:00
sidisaad,سيدي سعـــد,0.0826532,20,0.0,26.6322,4.10235,10.2126,0.071415,0.137523,4.36556,3.8536,40.1473,25.9198,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-05-18 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,2.03165,1.40429,8.95105,0.0,0.028406,0.818174,0.201052,13.8905,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-05-18 00:00:00
sficifa,سفيسيفة,0.0,22,0.0,2.12756,0.224327,1.14632,0.0,0.0,0.220226,0.419732,1.31291,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-05-18 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.262516,0.553121,1.63138,1.344,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-05-18 00:00:00
elbrek,البــــــــرك,0.00211815,24,0.0,0.825,0.83531,2.20741,0.0,0.02,0.0006324,0.193565,2.02715,0.06,14.6,849.0,16.0,1.0,2002,35.4705,8.9677,293.0,2025-05-18 00:00:00
bezirk,بزيـــــــغ,0.0,25,0.0,2.824,0.0544324,3.31634,0.0,0.042,0.266449,0.221137,4.85026,0.15816,5.01,54.62,6.5,1.0,1959,36.7195,10.6272,86.0,2025-05-18 00:00:00
chiba,شيبـــــــة,0.0,26,0.0,0.868474,0.00906915,1.20128,0.0,0.050184,0.191438,0.000445325,6.48504,0.000475792,3.79,77.88,7.8,1.0,1963,36.6973,10.772,64.0,2025-05-18 00:00:00
masri,مصــــــري,0.00624307,27,0.01,2.71209,0.18223,3.94178,0.32,5.6217,0.285983,1.32409,4.45075,3.67311,5.068,163.0,6.9,1.0,1968,36.534,10.4911,53.0,2025-05-18 00:00:00
lebna,لبنــــــــة,0.0270358,28,0.0,4.96858,0.509414,6.19753,0.0,0.0,0.13729,0.53432,17.8059,0.576145,25.46,18.04,30.1,1.0,1986,36.7388,10.9218,199.0,2025-05-18 00:00:00
hma,الحمـــــى,0.0,29,0.0,3.45842,0.0144165,4.10155,0.0,0.03504,0.0291232,0.762071,4.39596,0.20411,12.854,102.4,12.1,1.0,2002,36.5874,10.304,123.0,2025-05-18 00:00:00
abid,العبيـــــــد,0.00344806,30,0.0,4.15124,0.118799,4.1439,0.00414,0.01734,0.0146496,0.299987,5.22161,0.757336,9.615,42.2,10.0,1.0,2002,36.8308,10.7086,54.0,2025-05-18 00:00:00
mellegue,مـــــلاق,3.89162,1,6.5,27.1805,35.3049,114.651,33.19,99.0294,17.3775,11.522,144.596,11.6842,51.13,265.0,267.67,1.0,1954,36.3144,8.70273,10300.0,2025-05-17 00:00:00
sarrat,سراط,0.0,36,0.0,12.5948,3.58715,13.4647,0.058977,1.741,2.095,2.52333,14.6359,3.58772,21.0,546.0,21.0,1.0,2016,35.8322,8.4434,1850.0,2025-05-17 00:00:00
benmetir,بني مطيــر,0.152558,2,0.0432,45.9004,3.01366,27.7892,0.7344,13.7925,1.27743,28.3354,42.3378,40.2777,60.393,436.5,61.63,1.0,1954,36.7471,8.7419,103.0,2025-05-17 00:00:00
kasseb,كســاب,0.0894334,3,0.0648,27.2938,1.80137,28.6838,1.1016,16.551,0.913573,23.9854,42.5943,22.3511,76.9,292.04,81.875,1.0,1968,36.7614,9.0024,101.0,2025-05-17 00:00:00
barbara,بربرة,0.167781,4,0.50184,61.5386,4.63284,56.6279,4.09748,46.1449,1.69462,69.2232,82.4825,57.9298,60.545,182.0,74.82,1.0,1998,36.7341,8.53173,177.0,2025-05-17 00:00:00
sidisalem,سيدي ســــالم,1.66731,5,0.0432,211.414,28.1153,112.004,1.73048,78.5929,19.9305,122.132,375.586,214.806,580.348,115.0,814.0,1.0,1981,36.5907,9.3971,7950.0,2025-05-17 00:00:00
bouheurtma,بو هرتمـــــه,0.215526,6,0.045555,57.6154,4.86263,49.4775,1.17793,38.7291,2.78374,49.4866,79.1296,67.2014,145.037,221.0,150.5,1.0,1976,36.6719,8.78758,390.0,2025-05-17 00:00:00
joumine,جوميــــــن,0.0576178,7,0.100378,25.3216,1.11061,34.8302,1.7054,21.5159,1.85273,29.4578,74.4849,31.1722,118.773,90.0,129.9,1.0,1983,36.9909,9.6137,418.0,2025-05-17 00:00:00
ghezala,غزالـــــــة,0.00118422,8,0.0,2.13563,0.0652361,2.36895,0.04654,0.102734,0.226176,2.88296,9.33022,2.14591,10.004,82.5,11.7,1.0,1984,37.0594,9.5458,48.0,2025-05-17 00:00:00
melah,المالح,0.0138342,33,0.0,10.428,0.180205,9.7623,0.0,0.0,0.68,10.984,25.0429,4.2658,41.0,136.0,41.0,1.0,2015,37.0761,9.4488,85.9,2025-05-17 00:00:00
tine,الطين,0.0,34,0.0,2.9995,0.0742602,2.93587,0.0,0.0,0.52,2.57778,17.0052,3.5377,34.0,136.0,34.0,1.0,2017,36.864,9.6287,276.0,2025-05-17 00:00:00
sejnane,سجنــــــان,0.0930763,9,0.595883,58.4605,1.94058,67.3843,12.4563,155.184,0.61677,49.7006,117.65,45.322,132.59,86.5,137.5,1.0,1994,37.181,9.4751,367.0,2025-05-17 00:00:00
zarga,الزرقـة,0.00446474,10,0.073,23.014,0.197456,21.0032,1.22362,2.94838,0.64,18.2811,21.711,18.831,24.256,93.0,24.0,1.0,2012,36.8824,8.6992,60.0,2025-05-17 00:00:00
kebir,الكبيــر,0.0626089,31,0.0,45.8204,1.20709,29.8892,0.0,11.5034,3.33512,20.0011,37.989,28.72,64.4,85.0,64.4,1.0,2014,36.8802,8.7211,85.2,2025-05-17 00:00:00
moula,المولى,0.0272214,32,0.0,20.288,0.380192,20.6495,0.0,8.08648,1.49326,11.4097,31.0661,18.944,26.337,110.0,26.3,1.0,2013,36.9347,8.845,58.0,2025-05-17 00:00:00
selbarrak,سيدي البــــراق,0.37359,11,0.6318,199.012,3.22958,207.741,8.6414,119.623,3.70243,129.618,292.393,126.502,286.514,27.0,286.514,1.0,1999,37.0244,8.93652,865.0,2025-05-17 00:00:00
ziatine,الزياتيـن,0.0,12,0.037995,15.9564,0.211243,14.7554,0.681045,7.04902,0.9,10.1798,28.6935,13.0605,33.3,37.0,33.0,1.0,2012,37.1856,9.2011,95.0,2025-05-17 00:00:00
gamgoum,القمقـوم,0.00264852,13,0.0,9.23553,0.0832282,4.52873,0.023,3.995,0.035559,3.15181,7.94798,12.7675,18.3,48.0,18.3,1.0,2012,37.1989,9.2679,35.5,2025-05-17 00:00:00
harka,الحركـة,0.00746018,35,0.0,13.2483,0.0913029,7.0786,0.0,0.0,0.88,5.32381,23.7626,8.8603,30.3,38.4,30.3,1.0,2016,37.222,9.4024,77.0,2025-05-17 00:00:00
siliana,سليانـــــــة,0.0107701,14,0.0,11.5942,0.473814,9.07554,0.0062,0.2375,2.01139,4.50178,33.3552,6.17238,30.986,388.5,70.0,1.0,1987,36.1571,9.3521,1040.0,2025-05-17 00:00:00
lakhmess,لخمـــــــاس,0.00711505,15,4.2e-05,2.19735,0.0930491,1.4188,0.000682,0.016456,1.00958,0.671018,11.4665,1.41336,7.22,517.06,8.22,1.0,1966,35.9994,9.4752,127.0,2025-05-17 00:00:00
rmil,الرميـــــــل,0.00145757,16,0.0,0.809,0.0670037,0.82772,0.0,0.0,0.174369,0.44121,9.87301,0.547,2.0,285.0,4.0,1.0,2002,36.3023,9.5019,232.0,2025-05-17 00:00:00
birmcherga,بئر المشارقـــة,0.0130126,17,0.0012,10.784,0.313524,8.24006,0.0204,0.51632,1.17327,6.92154,25.116,11.3335,41.599,122.5,52.9,1.0,1971,36.5119,10.0102,1263.0,2025-05-17 00:00:00
rmel,الرمــــــل,0.0,18,0.01075,20.4973,0.395941,27.3135,0.1825,2.00421,0.16702,6.30144,15.6553,2.53888,23.825,43.0,22.0,1.0,1998,36.3308,10.3584,675.0,2025-05-17 00:00:00
nebhana,نبهانــــــة,0.000549301,19,0.013733,6.1559,0.363451,6.10938,0.166654,0.697127,1.36161,1.62762,20.9692,2.56784,64.61,230.0,86.5,1.0,1965,36.06,9.8724,855.0,2025-05-17 00:00:00
sidisaad,سيدي سعـــد,0.0107693,20,0.0,26.5609,4.01969,10.13,0.071415,0.137523,4.36556,3.8536,40.0065,25.991,133.317,270.0,209.0,1.0,1981,35.3902,9.6948,8950.0,2025-05-17 00:00:00
elhaouareb,هـــــــوارب,0.0,21,0.0,2.15661,1.40429,8.95105,0.0,0.028406,0.818174,0.200875,13.8641,0.00576132,77.47,217.0,0.0,1.0,1989,35.5727,9.7468,1120.0,2025-05-17 00:00:00
sficifa,سفيسيفة,0.00075702,22,0.0,2.13552,0.225084,1.14708,0.0,0.0,0.220226,0.418945,1.30581,1.71246,7.71,677.8,4.24,1.0,2005,35.3413,9.0705,173.65,2025-05-17 00:00:00
sidiach,سيدي يعيــــش,0.0,23,0.0,0.0,0.0,0.407372,0.0,0.022,0.262516,0.551047,1.62291,1.344,88.0,541.0,88.0,1.0,1997,34.7468,8.7476,1900.0,2025-05-17 00:00:00
