gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Sousse,31,المكتبة العموميّة ببوفيشة,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,10,17,0,1480,0,0,0,0,0,0,667,0,400
Sousse,31,المكتبة العموميّة حي الزهور,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,3,3,0,650,0,0,0,0,0,0,250,0,250
Sousse,31,المكتبة العموميّة قصيبة سوسة,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,10,10,0,60,0,0,0,0,0,0,212,0,500
Sousse,31,المكتبة العموميّة زاوية سوسة,مكتبات عمومية,تونس مدن الآداب والكتاب,المؤسسات الثقافية العمومية  ,18,25,0,0,0,0,0,0,0,0,480,0,400
Sousse,31,المندوبيّة الجهويّة بسوسة,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,6,0,30500,41500,17000,75000,0,7000,0,3750,0,0
Sousse,31,المركز الثقافي بسوسة,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,14,0,300,0,0,0,0,0,0,1000,0,0
Sousse,31,دار الثقافة مساكن,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,3,86,0,0,0,0,0,0,0,0,6020,0,0
Sousse,31,دار الثقافة حمام سوسة,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,3,0,800,0,0,0,0,0,0,0,0,0
Sousse,31,دار الثقافة النفيضة,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,10,3000,0,0,0,0,0,0,0,2000,0,0
Sousse,31,دار الثقافة هرقلة,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,5,15,0,1250,0,0,0,0,0,0,5260,0,0
Sousse,31,دار الثقافة القلعة الصغرى,دور ثقافة ومركبات ثقافية,تونس مدن الحضارات,المؤسسات الثقافية العمومية  ,1,15,3000,0,0,0,0,0,0,0,6200,0,0
Sousse,31,المندوبيّة الجهويّة بسوسة,إدارة أو مؤسسة تحت إشراف الوزارة,تونس مدن الفنون,المؤسسات الثقافية العمومية  ,10,89,3500,114528,0,165627,0,0,0,0,23000,0,9
