gov_name_f,gov_name_a,gov_id,Nom_du_site,Nom_monument,Dtae,Latitude,Longitude,,
Sfax,صفاقس,34,مدينة صفاقس,واجهة الدار عدد 15,25/01/1922,"34°44'11.82""N","10°45'41.68""E",,
Sfax,صفاقس,34,مدينة صفاقس ,3 واجهات لعمارة كائنة 12 شارع الحبيب بورقيبة ,24/09/2001,"34°45'41.38""N","10°43'4.61""E",,
Sfax,صفاقس,34,هنشير  بطرية,قصر الرصاص,22/03/1899,35° 04′ 48″N,11° 01′ 14″E,,
Sfax,صفاقس,34,هنشير  بطرية,ملعب المصارعة الدائري,22/03/1899,35° 04′ 47″N,11° 01′ 15″E,,
Sfax,صفاقس,34,هنشير روقا,الساحة العمومية الرومانية,22/03/1899,35° 12′ 43″N,10° 47′ 30″E,,
Sfax,صفاقس,34,هنشير روقا,الصهاريج الرومانية,22/03/1899,35° 12′ 44″N,10° 47′ 30″E,,
Sfax,صفاقس,34,هنشير روقا,قوس النصر,22/03/1899,35° 12′ 42″N,10° 47′ 30″E,,
Sfax,صفاقس,34,هنشير روقا,ملعب المصارعة الدائري,22/03/1899,35° 12′ 43″N,10° 47′ 29″E,,
Sfax,صفاقس,34,هنسير  بطرية,الصهاريج الرومانية,22/03/1899,"35° 2'7.34""N","10°54'26.00""E",,
Sfax,صفاقس,34,مدينة صفاقس,عمارة النوري، شارع الحبيب بورقيبة,13/12/2010,"34°45'41.85""N","10°43'3.78""E",,
Sfax,صفاقس,34,مدينة صفاقس,قصر رمضان، شارع الحبيب بورقيبة,13/12/2010,"34°45'41.85""N","10°43'3.78""E",,
Kairouan,القيروان,41,بير العدين,المعبد الروماني ,03/03/1915,"35°40'1.00""N","9°44'48.00""E",,
Kairouan,القيروان,41,حاجب العيون,الكنيسة الاثرية ,08/05/1895,"35°23'21.66""N","9°32'34.91""E",,
Kairouan,القيروان,41,حاجب العيون,بقايا مباني اثرية ,08/05/1895,"35°23'21.66""N","9°32'34.91""E",,
Kairouan,القيروان,41,حوش ثعشة (تاشة),الحوض الروماني,08/05/1895,"35°40'33.71""N","10° 5'33.62""E",,
Kairouan,القيروان,41,حوش ثعشة (تاشة),المقبرة الرومانية ,08/05/1895,"35°40'33.71""N","10° 5'33.62""E",,
Kairouan,القيروان,41,رقادة,الفسقيات الاغلبية ,03/03/1915,"35°41'8.14""N","10° 5'43.71""E",,
Kairouan,القيروان,41,سيدي سردود ,الضريح الروماني ,08/05/1895,"35°40'33.53""N","10° 5'30.85""E",,
Kairouan,القيروان,41,سيدي عمر الجديدي,الحصن البيزنطي ,08/05/1895,"35°23'44.45""N","10° 2'59.13""E",,
Kairouan,القيروان,41,سيدي عمر الجديدي,الضريح البيزنطي ,08/05/1895,"35°23'44.45""N","10° 2'59.13""E",,
Kairouan,القيروان,41,سيدي محمد الكبيوي,الكنيسة الاثرية,13/03/1912,"35°40'33.53""N","10° 5'30.85""E",,
Kairouan,القيروان,41,شريشرة,القنطرة والحنايا,08/05/1895,35° 37′ 50″N,9° 49′ 34″E,,
Kairouan,القيروان,41,صبرة ,قصر المنصور ,03/03/1915,35° 37′ 50″N,9° 49′ 34″E,,
Kairouan,القيروان,41,عين الغراب ,الحصن البيزنطي ,16/11/1928,"35°47'35.91""N","9°55'23.38""E",,
Kairouan,القيروان,41,عين جلولة ,الحصن الاثري ,08/05/1895,"35°48'6.76""N","9°48'10.94""E",,
Kairouan,القيروان,41,عين جلولة ,الحمام الاثري ,08/05/1895,"35°48'6.76""N","9°48'10.94""E",,
Kairouan,القيروان,41,فج كبارة ,الفسقية الاثرية,08/05/1895,"35°46'19.00""N","9°47'3.00""E",,
Kairouan,القيروان,41,قصر لحمر ,الضريح الروماني ,08/05/1895,"35°40'33.52""N","10° 5'31.74""E",,
Kairouan,القيروان,41,قصر لمسة ,الحصن البيزنطي ,08/05/1895,35° 37′ 50″N,9° 49′ 34″E,,
Kairouan,القيروان,41,قصور السحاب (قصور الهادب) ,الضريح الروماني ,08/05/1895,"35°38'39.43""N","10° 5'54.35""E",,
Kairouan,القيروان,41,مدينة القيروان ,الجامع المعلق ,03/03/1915,35.672239°N,10.096629°E,,
Kairouan,القيروان,41,مدينة القيروان ,الزاوية لوحيشية ,03/03/1915,35.677960°N,10.099175°E,,
Kairouan,القيروان,41,مدينة القيروان ,المقبرة البلوية ,03/03/1915,35.687849°N,10.098849°E,,
Kairouan,القيروان,41,مدينة القيروان ,اقواس الجزارين,03/03/1915,"35°40'36.36""N","10° 5'54.89""E",,
Kairouan,القيروان,41,مدينة القيروان ,باب سوق السكاجين ,03/03/1915,"35°40'15.47""N","10° 5'39.82""E",,
Kairouan,القيروان,41,مدينة القيروان ,جامع الباي,13/03/1912,35.676209°N,10.100451°E,,
Kairouan,القيروان,41,مدينة القيروان ,جامع الثلاثة ابواب ,13/03/1912,35.67703°N,10.102862°E,,
Kairouan,القيروان,41,مدينة القيروان ,جامع الحصري ,16/11/1928,"35°40'45.13""N","10° 5'43.03""E",,
Kairouan,القيروان,41,مدينة القيروان ,جامع السقاية ,03/03/1915,35.674637°N,10.100943°E,,
Kairouan,القيروان,41,مدينة القيروان ,جامع الهلالي ,03/03/1915,35.675171°N,10.101235°E,,
Kairouan,القيروان,41,مدينة القيروان ,جامع الولب,03/03/1915,35.676017°N,10.100732°E,,
Kairouan,القيروان,41,مدينة القيروان ,جامع بن عمروس ,03/03/1915,"35°40'47.77""N","10° 6'3.55""E",,
Kairouan,القيروان,41,مدينة القيروان ,جامع سيدي عزاز ,03/03/1915,"35°40'28.51""N","10° 6'8.23""E",,
Kairouan,القيروان,41,مدينة القيروان ,جامع عقبة بن نافع,13/03/1912,"35°40'55.38""N","10° 6'13.43""E",,
Kairouan,القيروان,41,مدينة القيروان ,جامع ومدرسة العوالية ,03/03/1915,"35°40'26.41""N","10° 5'10.36""E",,
Kairouan,القيروان,41,مدينة القيروان ,دار المرابط ,18/05/1999,"35°40'29.72""N","10° 6'3.47""E",,
Kairouan,القيروان,41,مدينة القيروان ,زاوية سيدي الصحبي,13/03/1912,35.682102°N,10.090304°E,,
Kairouan,القيروان,41,مدينة القيروان ,زاوية سيدي عبد السلام (حومة الباي),03/03/1915,35.678825°N,10.103627°E,,
Kairouan,القيروان,41,مدينة القيروان ,زاوية سيدي عبد السلام (نهج روسيا),16/11/1928,35.678825°N,10.103627°E,,
Kairouan,القيروان,41,مدينة القيروان ,زاوية سيدي عبيد الغرياني,13/03/1912,"35°40'30.33""N","10° 6'5.67""E",,
Kairouan,القيروان,41,مدينة القيروان ,سبيل بروطة ,03/03/1915,"35°40'33.61""N","10° 6'2.97""E",,
Kairouan,القيروان,41,مدينة القيروان ,سور المدينة ,13/03/1912,35.676555°N,10.103393°E,,
Kairouan,القيروان,41,مدينة القيروان ,سيدي ابو ميسرة,03/03/1915,"35°40'42.34""N","10° 5'43.66""E",,
Kairouan,القيروان,41,مدينة القيروان ,صومعة بطحاء عطاءالله,16/11/1915,35.674875°N,10.09924°E,,
Kairouan,القيروان,41,مدينة القيروان ,مقبرة الجناح الاخضر ,03/03/1915,"35°40'36.93""N","10° 5'27.15""E",,
Kairouan,القيروان,41,مدينة القيروان ,مقبرة قريش ,03/03/1915,35.669705°N,10.092053°E,,
Kairouan,القيروان,41,مدينة القيروان ,واجهة الدار عدد 3 ببطحاء عطاء الله,16/11/1928,35.67475°N,10.099383°E,,
Kairouan,القيروان,41,هنشير القصر ,الضريح الروماني,08/05/1895,"35°40'2.74""N","10° 9'17.63""E",,
Kairouan,القيروان,41,هنشير القصر ,المعلم المحاذي للضريح,08/05/1895,"35°40'2.74""N","10° 9'17.63""E",,
Kairouan,القيروان,41,هنشير المسمار,الضريحان الرومانيان,08/05/1895,"35°41'46.63""N","9°43'28.62""E",,
Kairouan,القيروان,41,هنشير المعيسرة (مزرة),البئر الاثري,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير المعيسرة (مزرة),الحصن البيزنطي,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير بلدية ,الحنايا الرومانية ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير بوزيان ,الحصن البيزنطي,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير بوزيان ,الصهاريج الاثرية ,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير بوزيان ,المعبد الروماني,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير تمدة ,الحنايا الرومانية ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير تمدة ,الصهاريج الرومانية ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير تمدة ,المعبد الروماني,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير صمعة ام علي ,الضريح الروماني,12/05/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير كنشون ,الحصن البيزنطيي,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير كنشون ,الساحة العمومية ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير كنشون ,الصهاريج الاثرية ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير كنشون ,المعبد الروماني,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,هنشير نبهان ,القنطرة الرومانية ,22/03/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,الباب الاثري,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,الحصن البيزنطي,08/05/1894,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,الحصن القريب من العين ,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,القصر المربع الشكل,26/01/1893,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,القنطرة الاثرية ,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,المعبد الروماني,06/01/1901,"35°41'15.11""N","10° 5'11.50""E",,
Kairouan,القيروان,41,سيدي عمارة ,ضريح ماريوس رومانوس ,08/05/1895,"35°41'15.11""N","10° 5'11.50""E",,
Kassérine,القصرين,42,سيدي زرديد,المعاصر الرومانية ,25/01/1922,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,السد الاثري,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,الكنيسة الاثرية ,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,المسرح الاثري ,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,ضريح باتروني ,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,ضريح فلافيوس ,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,القصرين ,قوس النصر,26/01/1893,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,بودرياس,الكنيسة الاثرية ,03/03/1915,"35°15'17.38""N","8°30'25.81""E",,
Kassérine,القصرين,42,حوش الخيمة ,الضريح الروماني,13/03/1928,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,حيدرة ,البناء المربع,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,البناء ذو خمس نوافذ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,البناء المغطى ببلاطات,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الحصن البيزنطي,26/01/1983,35° 33' 49°N,8° 27' 14°E,,
Kassérine,القصرين,42,حيدرة ,الرصيف المتواجد على ضفتي الوادي ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,السارية المركبة بدوائر ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,السوق الروماني ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الضريح السداسي الاضلاع ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الضريح المثمن ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الضريح المربع ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,المنواحدة شرق قوس سبتيم سيفار ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,القوس المتواجد بالضفة اليمنى للوادي ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الكنيسة الموجودة شرق الموقع ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الكنيسة الموجودة شمال الحصن ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الكنيسة الوندالية ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,الماجل الموجود بالحصن ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,المسرح الاثري ,26/01/1893,35° 33' 49°N,8° 27' 14°E,,
Kassérine,القصرين,42,حيدرة ,المعلم الفلاحي الاثري ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,المعلم المربع الموجود غرب قوس سبتيم يسفير ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,المعلم ذو الابسيد ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,بقايا القنطرة باحدى فروع وادي حيدرة ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,بقايا الكنيسة الصغيرة الموجودة داخل الحصن ,26/01/1893,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,بقايا قنطرة وادي حيدرة ,16/11/1928,"35°34'2.76""N","8°26'34.97""E",,
Kassérine,القصرين,42,حيدرة ,قوس سبتيم سيفير ,26/01/1893,35° 33′ 57°N,8° 27′ 34°E,,
Kassérine,القصرين,42,سبيبة ,الحمام الروماني,08/05/1895,"35°32'42.84""N","9° 4'24.25""E",,
Kassérine,القصرين,42,سبيبة,جامع سيدي عقبة ,08/05/1895,"35°32'42.84""N","9° 4'24.25""E",,
Kassérine,القصرين,42,سبيبة,معبد المياه,08/05/1895,"35°32'42.84""N","9° 4'24.25""E",,
Kassérine,القصرين,42,سبيطلة ,الحمام الروماني ,25/01/1922,35° 14′ 23″N,9° 07' 17°E,,
Kassérine,القصرين,42,سبيطلة ,السور الاثري ,19/03/1894,35° 14′ 23″N,9° 07' 17°E,,
Kassérine,القصرين,42,سبيطلة ,القنطرة الرومانية ,19/03/1894,"35°32'42.84""N","9° 4'24.25""E",,
Kassérine,القصرين,42,سبيطلة ,المسرح الاثري ,19/03/1894,35° 14′ 23″N,9° 07′ 21°E,,
Kassérine,القصرين,42,سبيطلة ,المعابد الثلاثة (الكابتول),19/03/1894,35° 14′ 26″N ,9° 07′ 10°E,,
Kassérine,القصرين,42,سبيطلة ,المعبد الروماني ,13/03/1912,35° 14′ 36″N,9° 06' 59°E,,
Kassérine,القصرين,42,سبيطلة ,قوس انطنيوس,19/03/1894,35° 14′ 25″N,9° 07'12°E,,
Kassérine,القصرين,42,سبيطلة ,قوس ديوكليتان ,19/03/1894,35° 14′ 08″N,9° 07' 25°E,,
Kassérine,القصرين,42,سبيطلة ,كنيسة سارفييوس,13/03/1912,35° 14′ 25″N,9° 07′  16°E,,
Kassérine,القصرين,42,سبيطلة ,كنيسة فيتاليس ,13/03/1912,35° 14′ 31″N,9° 07' 10°E,,
Kassérine,القصرين,42,سبيطلة ,كنيسة بلاتور,13/03/1912,35° 14′ 30″N,9° 07' 11°E,,
Kassérine,القصرين,42,سبيطلة ,ملعب المصارعة الدائري ,19/03/1894,35° 14' 37°N,9° 06' 53°E,,
Kassérine,القصرين,42,سيدي عبيد ,الضريح الروماني ,25/01/1922,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,سيدي عبيد,المعاصر الرومانية ,16/11/1928,35° 10' 03°N,8° 47' 58°E,,
Kassérine,القصرين,42,فريانة ,الحصن البيزنطي,26/01/1983,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,الحمام الروماني ,26/01/1983,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,الكنيسة الكبيرة شمال معلم الاخوات ,03/03/1915,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,الكنيسة الموجودة غرب الحصن ,03/03/1915,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,الكنيسة الموجودة على يسار وادي المعمورة ,03/03/1915,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,المسرح الاثري,26/01/1893,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,المصلى المسيحي الموجود على يمين وادي معمورة ,03/03/1915,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,المعالم المسيحية الموجودة شرق الحصن,03/03/1915,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,فريانة ,"المعلم المسمى ""الاخوات""",26/01/1893,"34°56'23.80""N","8°33'59.79""E",,
Kassérine,القصرين,42,قصر الخادم ,الحصن البيزنطي,13/03/1912,"35°10'5.24""N","8°49'47.30""E",,
Kassérine,القصرين,42,قصر الفول,الحصن البيزنطي,26/01/1893,"35°10'5.24""N","8°49'47.30""E",,
Kassérine,القصرين,42,ماجل بالعباس,الحنايا ,26/01/1893,"34°44'56.80""N","8°31'8.88""E",,
Kassérine,القصرين,42,ماجل بالعباس,الفسقية ,26/01/1893,"34°44'56.80""N","8°31'8.88""E",,
Kassérine,القصرين,42,ماجل بالعباس,القصر الاثري,26/01/1893,"34°44'56.80""N","8°31'8.88""E",,
Kassérine,القصرين,42,ماجل بالعباس,الماجل المستدير,26/01/1893,"34°44'56.80""N","8°31'8.88""E",,
Kassérine,القصرين,42,ماجل بالعباس,الماجل المستطيل ,26/01/1893,"34°44'56.80""N","8°31'8.88""E",,
Kassérine,القصرين,42,مدينة تالة ,الباب الاثري بالجامع الكبي ,26/01/1893,"35°34'57.88""N","8°40'7.89""E",,
Kassérine,القصرين,42,مدينة تالة ,الضريح الروماني ,26/01/1893,"35°34'57.88""N","8°40'7.89""E",,
Kassérine,القصرين,42,هنشير مزيرع,الحصن البيزنطي ,26/01/1893,"35°10'9.11""N","8°50'3.34""E",,
Kassérine,القصرين,42,هنشير مزيرع,الصهاريج الرومانية المستديرة ,26/01/1893,"35°10'9.11""N","8°50'3.34""E",,
Kassérine,القصرين,42,هنشير مزيرع,الماجل المستطيل ,26/01/1893,"35°10'9.11""N","8°50'3.34""E",,
Kassérine,القصرين,42,هنشير ابلادي,الحصن البيزنطي ,12/05/1901,"35°10'9.11""N","8°50'3.34""E",,
Kassérine,القصرين,42,هنشير البارود,الحوض الكبير,08/05/1895,"34°41'22.36""N","8°38'32.78""E",,
Kassérine,القصرين,42,هنشير البارود,الصهاريج الاثرية ,08/05/1895,"34°41'22.36""N","8°38'32.78""E",,
Kassérine,القصرين,42,هنشير البارود,المعصرة الاثرية ,08/05/1895,"34°41'22.36""N","8°38'32.78""E",,
Kassérine,القصرين,42,هنشير البركة,الكنيسة الاثرية,12/05/1901,"35°10'18.62""N","8°49'24.95""E",,
Kassérine,القصرين,42,هنشير الخيمة,الكنيسة الاثرية,26/01/1893,"35° 2'46.04""N","8°27'56.24""E",,
Kassérine,القصرين,42,هنشير الخيمة ,قوس النصر ,26/01/1893,"35° 2'46.04""N","8°27'56.24""E",,
Kassérine,القصرين,42,هنشير الخيمة قرب حيدرة ,الضريح الروماني ,12/05/1901,"35° 2'46.04""N","8°27'56.24""E",,
Kassérine,القصرين,42,هنشير الزعتلي ,الضريح الروماني ,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير الغورة ,الحصن البيزنطي ,12/05/1901,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير القربة ,الحوضان المستديران ,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير الكتيب,الضريح المستطيل ,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير الملية ,الماجل الروماني ,12/05/1901,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير الملية ,المقبرة الرومانية ,12/05/1901,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير النعام ,الحوض المستطيل ,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,منشير النعام ,الضريح الروماني,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير ام الاغواث ,الكنيستان الاثريتان ,12/05/1901,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير بير ام على ,الاضرحة الاربعة ,12/05/1901,"35° 0'11.99""N","8°28'32.49""E",,
Kassérine,القصرين,42,هنشير بير ام علي ,الكنيسة الاثرية ,12/05/1901,"35° 0'11.99""N","8°28'32.49""E",,
Kassérine,القصرين,42,هنشير تمسميدة ,الحصن البيزنطي,26/01/1893,"34°49'55.26""N","8°25'59.54""E",,
Kassérine,القصرين,42,هنشير تمسميدة ,الحصنان الصغيران ,26/01/1893,"34°49'55.26""N","8°25'59.54""E",,
Kassérine,القصرين,42,هنشير تمسميدة ,الحوض المستدير ,26/01/1893,"34°49'55.26""N","8°25'59.54""E",,
Kassérine,القصرين,42,هنشير حربوك ,الضريح الروماني ,12/05/1901,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير حربوك,الضريح الروماني ,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير حمودة,الضريح الروماني,25/01/1922,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير سيدي ناصر ,الحصن البيزنطي,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير سيودة ,الحصن البيزنطي,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير قوبل,الكنيسة الاثرية,26/01/1893,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,هنشير كامور,الضريح الروماني,26/01/1893,"34°56'7.88""N","8°48'33.85""E",,
Kassérine,القصرين,42,هنشير للامحيرز,الحوض الكبير,12/05/1901,"35° 9'42.45""N","8°50'7.67""E",,
Kassérine,القصرين,42,هنشير مقدودش,الضريح الروماني,25/01/1922,"35°10'1.91""N","8°50'19.95""E",,
Kassérine,القصرين,42,محطة القطار,محطة القطار والمجاورة له 500م.,04/07/2016,"35° 9'46.23""N","8°49'25.74""E",,
Gabès,قابس,51,برج وبئر زوميط,الحصن الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,بير الغزن,البئر الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,بير الغزن,الحصن الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,قدح العودات,الحصن الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,مدينة قابس,واجهات محطة السكك الحديدية,01/09/2000,"33°53'4.38""N","10° 5'58.20""E",,
Gabès,قابس,51,مطماطة,مراكز محصنة رومانية,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير القصيرات,الحصن الروماني,01/03/1905,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير قدح الباغل,الحصن الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير قدح السدر,برج المراقبة الروماني,01/03/1905,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير قرادو,الآسوار المحصنة,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير قرماد,الحصن الآثري,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,هنشير قصر القلة,سور محصن,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,وادي الحاج (هنشير احمد ),البئر الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Gabès,قابس,51,وادي الحاج (هنشير احمد ),الحصن الروماني,22/03/1899,"33°53'17.97""N","10° 5'50.95""E",,
Médenine,مدنين,52,الحارة الصغيرة,المعبد اليهودي,25/01/1922,"33°49'10.92""N","10°51'17.01""E",,
Médenine,مدنين,52,القنطرة,الساحة الرومانية ,13/03/1912,"33°41'8.33""N","10°55'9.23""E",,
Médenine,مدنين,52,القنطرة,الكنيسةالآثرية,13/03/1912,"33°41'8.33""N","10°55'9.23""E",,
Médenine,مدنين,52,القنطرة,المدافن المسيحية,13/03/1912,"33°41'8.33""N","10°55'9.23""E",,
Médenine,مدنين,52,بوغرارة,الآروقة,03/03/1915,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,الحمام الروماني,03/05/1920,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,الساحة العمومية وتوابعها ,01/03/1905,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,السوق الرومانية,01/03/1905,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,الكنيسة الآثرية,01/03/1905,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,المساكن الرومانية,01/03/1905,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,الميناء الروماني,01/03/1905,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,معبد الآسكولاب,03/05/1920,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,بوغرارة,معبد عطارد,03/05/1920,"33°32'21.54""N","10°40'23.11""E",,
Médenine,مدنين,52,قصر ترسين,الحصن الروماني,01/03/1905,33.216143°N,9.800491°E,,
Médenine,مدنين,52,قصر دمر,القصر والحصن الرومانيان,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
Médenine,مدنين,52,قصر كوتين,الحمام الروماني,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
Médenine,مدنين,52,قصر كوتين,الحنايا الرومانية,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
Médenine,مدنين,52,قصر كوتين,الصهاريج الرومانية و السد,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
Médenine,مدنين,52,قصر كوتين,الضريح الروماني,22/03/1899,"33°26'18.90""N","10°22'56.93""E",,
