FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,RTE_,RTE_ID,RTE_MAN_,RTE_MAN_ID,RTE_NOM,RTE_TYP,long_piste
"0","0","0","0",1020.75660,"0","0","0","0",,P,"1"
"0","0","0","0",415.23727,"0","0","0","0",,P,"0"
"0","0","0","0",244.86690,"0","0","0","0",,P,"0"
"0","0","0","0",39.94551,"0","0","0","0",,P,"0"
"0","0","0","0",525.93719,"0","0","0","0",,P,"1"
"0","0","0","0",193.03746,"0","0","0","0",,P,"0"
"0","0","0","0",523.07579,"0","0","0","0",,P,"1"
"0","0","0","0",89.06577,"0","0","0","0",,P,"0"
"0","0","0","0",853.47097,"0","0","0","0",,P,"1"
"0","0","0","0",107.88014,"0","0","0","0",,P,"0"
"0","0","0","0",775.16349,"0","0","0","0",,P,"1"
"0","0","0","0",112.51803,"0","0","0","0",,P,"0"
"0","0","0","0",81.52849,"0","0","0","0",,P,"0"
"0","0","0","0",334.92956,"0","0","0","0",,P,"0"
"0","0","0","0",252.22785,"0","0","0","0",,P,"0"
"0","0","0","0",482.57900,"0","0","0","0",,P,"0"
"0","0","0","0",680.19831,"0","0","0","0",,P,"1"
"0","0","0","0",401.14997,"0","0","0","0",,P,"0"
"0","0","0","0",42.08805,"0","0","0","0",,P,"0"
"0","0","0","0",156.37070,"0","0","0","0",,P,"0"
"0","0","0","0",269.88601,"0","0","0","0",,P,"0"
"0","0","0","0",1252.45775,"0","0","0","0",,P,"1"
"0","0","0","0",368.95029,"0","0","0","0",,P,"0"
"0","0","0","0",958.85951,"0","0","0","0",,P,"1"
"0","0","0","0",72.70372,"0","0","0","0",,P,"0"
"0","0","0","0",61.73605,"0","0","0","0",,P,"0"
"0","0","0","0",1570.72470,"0","0","0","0",,P,"2"
"0","0","0","0",524.30641,"0","0","0","0",,P,"1"
"0","0","0","0",639.11390,"0","0","0","0",,P,"1"
"0","0","0","0",254.54194,"0","0","0","0",,P,"0"
"0","0","0","0",20.00244,"0","0","0","0",,P,"0"
"0","0","0","0",347.05216,"0","0","0","0",,P,"0"
"0","0","0","0",122.92684,"0","0","0","0",,P,"0"
"0","0","0","0",219.95481,"0","0","0","0",,P,"0"
"0","0","0","0",466.38802,"0","0","0","0",,P,"0"
"0","0","0","0",281.93960,"0","0","0","0",,P,"0"
"0","0","0","0",405.38614,"0","0","0","0",,P,"0"
"0","0","0","0",180.82131,"0","0","0","0",,P,"0"
"0","0","0","0",62.17436,"0","0","0","0",,P,"0"
"0","0","0","0",1110.03642,"0","0","0","0",,P,"1"
"0","0","0","0",219.17705,"0","0","0","0",,P,"0"
"0","0","0","0",292.50166,"0","0","0","0",,P,"0"
"0","0","0","0",168.24477,"0","0","0","0",,P,"0"
"0","0","0","0",481.75838,"0","0","0","0",,P,"0"
"0","0","0","0",791.60876,"0","0","0","0",,P,"1"
"0","0","0","0",242.28261,"0","0","0","0",,P,"0"
"0","0","0","0",755.85899,"0","0","0","0",,P,"1"
"0","0","0","0",51.90764,"0","0","0","0",,P,"0"
"0","0","0","0",656.78947,"0","0","0","0",,P,"1"
"0","0","0","0",2.84305,"0","0","0","0",,P,"0"
"0","0","0","0",147.83648,"0","0","0","0",,P,"0"
"0","0","0","0",1471.38414,"0","0","0","0",,P,"1"
"0","0","0","0",735.79860,"0","0","0","0",,P,"1"
"0","0","0","0",178.74443,"0","0","0","0",,P,"0"
"0","0","0","0",192.45711,"0","0","0","0",,P,"0"
"0","0","0","0",168.41353,"0","0","0","0",,P,"0"
"0","0","0","0",213.30352,"0","0","0","0",,P,"0"
"0","0","0","0",423.56012,"0","0","0","0",,P,"0"
"0","0","0","0",106.90933,"0","0","0","0",,P,"0"
"0","0","0","0",175.35050,"0","0","0","0",,P,"0"
"0","0","0","0",801.74073,"0","0","0","0",,P,"1"
"0","0","0","0",481.29625,"0","0","0","0",,P,"0"
"0","0","0","0",549.40326,"0","0","0","0",,P,"1"
"0","0","0","0",886.48958,"0","0","0","0",,P,"1"
"0","0","0","0",82.36051,"0","0","0","0",,P,"0"
"0","0","0","0",339.53986,"0","0","0","0",,P,"0"
"0","0","0","0",270.21360,"0","0","0","0",,P,"0"
"0","0","0","0",238.87705,"0","0","0","0",,P,"0"
"0","0","0","0",1300.14122,"0","0","0","0",,P,"1"
"0","0","0","0",1282.57529,"0","0","0","0",,P,"1"
"0","0","0","0",3.44799,"0","0","0","0",,P,"0"
"0","0","0","0",248.78093,"0","0","0","0",,P,"0"
"0","0","0","0",350.78450,"0","0","0","0",,P,"0"
"0","0","0","0",471.00744,"0","0","0","0",,P,"0"
"0","0","0","0",249.12102,"0","0","0","0",,P,"0"
"0","0","0","0",497.02730,"0","0","0","0",,P,"0"
"0","0","0","0",132.64367,"0","0","0","0",,P,"0"
"0","0","0","0",602.53161,"0","0","0","0",,P,"1"
"0","0","0","0",297.40108,"0","0","0","0",,P,"0"
"0","0","0","0",246.84763,"0","0","0","0",,P,"0"
"0","0","0","0",226.08578,"0","0","0","0",,P,"0"
"0","0","0","0",101.38240,"0","0","0","0",,P,"0"
"0","0","0","0",1098.77672,"0","0","0","0",,P,"1"
"0","0","0","0",530.90906,"0","0","0","0",,P,"1"
"0","0","0","0",240.56968,"0","0","0","0",,P,"0"
"0","0","0","0",676.97910,"0","0","0","0",,P,"1"
"0","0","0","0",262.07090,"0","0","0","0",,P,"0"
"0","0","0","0",772.62333,"0","0","0","0",,P,"1"
"0","0","0","0",1113.56174,"0","0","0","0",,P,"1"
"0","0","0","0",69.81270,"0","0","0","0",,P,"0"
"0","0","0","0",137.28238,"0","0","0","0",,P,"0"
"0","0","0","0",57.00352,"0","0","0","0",,P,"0"
"0","0","0","0",482.51147,"0","0","0","0",,P,"0"
"0","0","0","0",446.12785,"0","0","0","0",,P,"0"
"0","0","0","0",88.71745,"0","0","0","0",,P,"0"
"0","0","0","0",629.90623,"0","0","0","0",,P,"1"
"0","0","0","0",1532.44519,"0","0","0","0",,P,"2"
"0","0","0","0",270.10282,"0","0","0","0",,P,"0"
"0","0","0","0",300.35231,"0","0","0","0",,P,"0"
"0","0","0","0",1737.64966,"0","0","0","0",,P,"2"
"0","0","0","0",255.45275,"0","0","0","0",,P,"0"
"0","0","0","0",288.76011,"0","0","0","0",,P,"0"
"0","0","0","0",210.28596,"0","0","0","0",,P,"0"
"0","0","0","0",174.60823,"0","0","0","0",,P,"0"
"0","0","0","0",237.28116,"0","0","0","0",,P,"0"
"0","0","0","0",303.46054,"0","0","0","0",,P,"0"
"0","0","0","0",150.72044,"0","0","0","0",,P,"0"
"0","0","0","0",85.60323,"0","0","0","0",,P,"0"
"0","0","0","0",776.99304,"0","0","0","0",,P,"1"
"0","0","0","0",756.41348,"0","0","0","0",,P,"1"
"0","0","0","0",57.11092,"0","0","0","0",,P,"0"
"0","0","0","0",467.59154,"0","0","0","0",,P,"0"
"0","0","0","0",562.92033,"0","0","0","0",,P,"1"
"0","0","0","0",143.72424,"0","0","0","0",,P,"0"
"0","0","0","0",573.90747,"0","0","0","0",,P,"1"
"0","0","0","0",535.54984,"0","0","0","0",,P,"1"
"0","0","0","0",652.85233,"0","0","0","0",,P,"1"
"0","0","0","0",705.63897,"0","0","0","0",,P,"1"
"0","0","0","0",84.71738,"0","0","0","0",,P,"0"
"0","0","0","0",1388.66661,"0","0","0","0",,P,"1"
"0","0","0","0",584.24220,"0","0","0","0",,P,"1"
"0","0","0","0",314.42076,"0","0","0","0",,P,"0"
"0","0","0","0",170.62631,"0","0","0","0",,P,"0"
"0","0","0","0",461.35240,"0","0","0","0",,P,"0"
"0","0","0","0",64.93674,"0","0","0","0",,P,"0"
"0","0","0","0",905.70227,"0","0","0","0",,P,"1"
"0","0","0","0",65.15538,"0","0","0","0",,P,"0"
"0","0","0","0",472.78295,"0","0","0","0",,P,"0"
"0","0","0","0",167.99834,"0","0","0","0",,P,"0"
"0","0","0","0",1520.18589,"0","0","0","0",,P,"2"
"0","0","0","0",335.39410,"0","0","0","0",,P,"0"
"0","0","0","0",276.33555,"0","0","0","0",,P,"0"
"0","0","0","0",17.16840,"0","0","0","0",,P,"0"
"0","0","0","0",237.34002,"0","0","0","0",,P,"0"
"0","0","0","0",968.63495,"0","0","0","0",,P,"1"
"0","0","0","0",124.95513,"0","0","0","0",,P,"0"
"0","0","0","0",495.30162,"0","0","0","0",,P,"0"
"0","0","0","0",81.45726,"0","0","0","0",,P,"0"
"0","0","0","0",254.42328,"0","0","0","0",,P,"0"
"0","0","0","0",621.95550,"0","0","0","0",,P,"1"
"0","0","0","0",137.73240,"0","0","0","0",,P,"0"
"0","0","0","0",394.22231,"0","0","0","0",,P,"0"
"0","0","0","0",59.92954,"0","0","0","0",,P,"0"
"0","0","0","0",403.31953,"0","0","0","0",,P,"0"
"0","0","0","0",423.37160,"0","0","0","0",,P,"0"
"0","0","0","0",386.85949,"0","0","0","0",,P,"0"
"0","0","0","0",123.38266,"0","0","0","0",,P,"0"
"0","0","0","0",121.63394,"0","0","0","0",,P,"0"
"0","0","0","0",119.29121,"0","0","0","0",,P,"0"
"0","0","0","0",187.11433,"0","0","0","0",,P,"0"
"0","0","0","0",412.99835,"0","0","0","0",,P,"0"
"0","0","0","0",1373.86321,"0","0","0","0",,P,"1"
"0","0","0","0",776.19372,"0","0","0","0",,P,"1"
"0","0","0","0",436.61502,"0","0","0","0",,P,"0"
"0","0","0","0",79.88940,"0","0","0","0",,P,"0"
"0","0","0","0",42.65886,"0","0","0","0",,P,"0"
"0","0","0","0",195.80146,"0","0","0","0",,P,"0"
"0","0","0","0",413.79858,"0","0","0","0",,P,"0"
"0","0","0","0",107.12781,"0","0","0","0",,P,"0"
"0","0","0","0",689.69692,"0","0","0","0",,P,"1"
"0","0","0","0",310.20181,"0","0","0","0",,P,"0"
"0","0","0","0",354.47606,"0","0","0","0",,P,"0"
"0","0","0","0",72.59729,"0","0","0","0",,P,"0"
"0","0","0","0",175.06170,"0","0","0","0",,P,"0"
"0","0","0","0",56.41047,"0","0","0","0",,P,"0"
"0","0","0","0",532.76848,"0","0","0","0",,P,"1"
"0","0","0","0",149.70566,"0","0","0","0",,P,"0"
"0","0","0","0",178.31705,"0","0","0","0",,P,"0"
"0","0","0","0",401.81360,"0","0","0","0",,P,"0"
"0","0","0","0",64.10188,"0","0","0","0",,P,"0"
"0","0","0","0",116.06070,"0","0","0","0",,P,"0"
"0","0","0","0",518.90144,"0","0","0","0",,P,"1"
"0","0","0","0",164.46220,"0","0","0","0",,P,"0"
"0","0","0","0",186.26486,"0","0","0","0",,P,"0"
"0","0","0","0",349.96222,"0","0","0","0",,P,"0"
"0","0","0","0",953.62801,"0","0","0","0",,P,"1"
"0","0","0","0",642.39082,"0","0","0","0",,P,"1"
"0","0","0","0",166.22081,"0","0","0","0",,P,"0"
"0","0","0","0",600.72546,"0","0","0","0",,P,"1"
"0","0","0","0",638.06438,"0","0","0","0",,P,"1"
"0","0","0","0",403.80368,"0","0","0","0",,P,"0"
"0","0","0","0",171.42353,"0","0","0","0",,P,"0"
"0","0","0","0",1416.58021,"0","0","0","0",,P,"1"
"0","0","0","0",221.48847,"0","0","0","0",,P,"0"
"0","0","0","0",196.99396,"0","0","0","0",,P,"0"
"0","0","0","0",354.46187,"0","0","0","0",,P,"0"
"0","0","0","0",598.73647,"0","0","0","0",,P,"1"
"0","0","0","0",67.83575,"0","0","0","0",,P,"0"
"0","0","0","0",103.43400,"0","0","0","0",,P,"0"
"0","0","0","0",238.24471,"0","0","0","0",,P,"0"
"0","0","0","0",179.45650,"0","0","0","0",,P,"0"
"0","0","0","0",59.79839,"0","0","0","0",,P,"0"
"0","0","0","0",295.47513,"0","0","0","0",,P,"0"
"0","0","0","0",113.95403,"0","0","0","0",,P,"0"
"0","0","0","0",1096.35441,"0","0","0","0",,P,"1"
"0","0","0","0",1188.85992,"0","0","0","0",,P,"1"
"0","0","0","0",53.71237,"0","0","0","0",,P,"0"
"0","0","0","0",93.96024,"0","0","0","0",,P,"0"
"0","0","0","0",368.63467,"0","0","0","0",,P,"0"
"0","0","0","0",330.67366,"0","0","0","0",,P,"0"
"0","0","0","0",41.46214,"0","0","0","0",,P,"0"
"0","0","0","0",76.71156,"0","0","0","0",,P,"0"
"0","0","0","0",44.19344,"0","0","0","0",,P,"0"
"0","0","0","0",411.51094,"0","0","0","0",,P,"0"
"0","0","0","0",141.61611,"0","0","0","0",,P,"0"
"0","0","0","0",161.34842,"0","0","0","0",,P,"0"
"0","0","0","0",169.76831,"0","0","0","0",,P,"0"
"0","0","0","0",126.69169,"0","0","0","0",,P,"0"
"0","0","0","0",344.62107,"0","0","0","0",,P,"0"
"0","0","0","0",195.04517,"0","0","0","0",,P,"0"
"0","0","0","0",12.00277,"0","0","0","0",,P,"0"
"0","0","0","0",446.95474,"0","0","0","0",,P,"0"
"0","0","0","0",112.85094,"0","0","0","0",,P,"0"
"0","0","0","0",86.70223,"0","0","0","0",,P,"0"
"0","0","0","0",271.04785,"0","0","0","0",,P,"0"
"0","0","0","0",278.79602,"0","0","0","0",,P,"0"
"0","0","0","0",35.58528,"0","0","0","0",,P,"0"
"0","0","0","0",318.92503,"0","0","0","0",,P,"0"
"0","0","0","0",321.91887,"0","0","0","0",,P,"0"
"0","0","0","0",660.31658,"0","0","0","0",,P,"1"
"0","0","0","0",87.25768,"0","0","0","0",,P,"0"
"0","0","0","0",146.70574,"0","0","0","0",,P,"0"
"0","0","0","0",134.50286,"0","0","0","0",,P,"0"
"0","0","0","0",394.03965,"0","0","0","0",,P,"0"
"0","0","0","0",684.06349,"0","0","0","0",,P,"1"
"0","0","0","0",44.25282,"0","0","0","0",,P,"0"
"0","0","0","0",1035.48839,"0","0","0","0",,P,"1"
"0","0","0","0",694.08478,"0","0","0","0",,P,"1"
"0","0","0","0",323.44110,"0","0","0","0",,P,"0"
"0","0","0","0",96.07976,"0","0","0","0",,P,"0"
"0","0","0","0",354.16578,"0","0","0","0",,P,"0"
"0","0","0","0",145.85801,"0","0","0","0",,P,"0"
"0","0","0","0",174.56260,"0","0","0","0",,P,"0"
"0","0","0","0",300.95946,"0","0","0","0",,P,"0"
"0","0","0","0",312.77120,"0","0","0","0",,P,"0"
"0","0","0","0",154.12030,"0","0","0","0",,P,"0"
"0","0","0","0",390.62922,"0","0","0","0",,P,"0"
"0","0","0","0",76.68557,"0","0","0","0",,P,"0"
"0","0","0","0",104.86552,"0","0","0","0",,P,"0"
"0","0","0","0",340.75626,"0","0","0","0",,P,"0"
"0","0","0","0",304.15769,"0","0","0","0",,P,"0"
"0","0","0","0",33.53287,"0","0","0","0",,P,"0"
"0","0","0","0",405.39468,"0","0","0","0",,P,"0"
"0","0","0","0",184.84611,"0","0","0","0",,P,"0"
"0","0","0","0",355.99338,"0","0","0","0",,P,"0"
"0","0","0","0",320.55862,"0","0","0","0",,P,"0"
"0","0","0","0",628.91309,"0","0","0","0",,P,"1"
"0","0","0","0",127.57739,"0","0","0","0",,P,"0"
"0","0","0","0",209.91536,"0","0","0","0",,P,"0"
"0","0","0","0",836.33662,"0","0","0","0",,P,"1"
"0","0","0","0",501.12302,"0","0","0","0",,P,"1"
"0","0","0","0",136.22503,"0","0","0","0",,P,"0"
"0","0","0","0",10.77921,"0","0","0","0",,P,"0"
"0","0","0","0",289.41021,"0","0","0","0",,P,"0"
"0","0","0","0",600.49167,"0","0","0","0",,P,"1"
"0","0","0","0",200.26258,"0","0","0","0",,P,"0"
"0","0","0","0",95.73531,"0","0","0","0",,P,"0"
"0","0","0","0",705.25848,"0","0","0","0",,P,"1"
"0","0","0","0",344.16350,"0","0","0","0",,P,"0"
"0","0","0","0",272.71172,"0","0","0","0",,P,"0"
"0","0","0","0",548.96273,"0","0","0","0",,P,"1"
"0","0","0","0",133.10133,"0","0","0","0",,P,"0"
"0","0","0","0",13.04380,"0","0","0","0",,P,"0"
"0","0","0","0",548.98285,"0","0","0","0",,P,"1"
"0","0","0","0",7.54802,"0","0","0","0",,P,"0"
"0","0","0","0",256.46720,"0","0","0","0",,P,"0"
"0","0","0","0",85.20637,"0","0","0","0",,P,"0"
"0","0","0","0",414.50973,"0","0","0","0",,P,"0"
"0","0","0","0",86.41378,"0","0","0","0",,P,"0"
"0","0","0","0",121.42232,"0","0","0","0",,P,"0"
"0","0","0","0",603.67030,"0","0","0","0",,P,"1"
"0","0","0","0",122.25630,"0","0","0","0",,P,"0"
"0","0","0","0",24.60859,"0","0","0","0",,P,"0"
"0","0","0","0",136.55354,"0","0","0","0",,P,"0"
"0","0","0","0",552.00050,"0","0","0","0",,P,"1"
"0","0","0","0",138.81216,"0","0","0","0",,P,"0"
"0","0","0","0",111.08147,"0","0","0","0",,P,"0"
"0","0","0","0",152.90286,"0","0","0","0",,P,"0"
"0","0","0","0",528.85230,"0","0","0","0",,P,"1"
"0","0","0","0",48.04431,"0","0","0","0",,P,"0"
"0","0","0","0",399.47646,"0","0","0","0",,P,"0"
"0","0","0","0",157.16404,"0","0","0","0",,P,"0"
"0","0","0","0",477.03449,"0","0","0","0",,P,"0"
"0","0","0","0",522.84454,"0","0","0","0",,P,"1"
"0","0","0","0",78.33656,"0","0","0","0",,P,"0"
"0","0","0","0",59.03568,"0","0","0","0",,P,"0"
"0","0","0","0",94.93010,"0","0","0","0",,P,"0"
"0","0","0","0",43.57291,"0","0","0","0",,P,"0"
"0","0","0","0",85.78664,"0","0","0","0",,P,"0"
"0","0","0","0",604.73352,"0","0","0","0",,P,"1"
"0","0","0","0",76.58704,"0","0","0","0",,P,"0"
"0","0","0","0",93.15236,"0","0","0","0",,P,"0"
"0","0","0","0",251.12471,"0","0","0","0",,P,"0"
"0","0","0","0",1549.74211,"0","0","0","0",,P,"2"
"0","0","0","0",647.22167,"0","0","0","0",,P,"1"
"0","0","0","0",89.65407,"0","0","0","0",,P,"0"
"0","0","0","0",376.12639,"0","0","0","0",,P,"0"
"0","0","0","0",165.30466,"0","0","0","0",,P,"0"
"0","0","0","0",1943.80270,"0","0","0","0",,P,"2"
"0","0","0","0",142.06292,"0","0","0","0",,P,"0"
"0","0","0","0",415.17058,"0","0","0","0",,P,"0"
"0","0","0","0",80.09242,"0","0","0","0",,P,"0"
"0","0","0","0",143.45105,"0","0","0","0",,P,"0"
"0","0","0","0",514.00960,"0","0","0","0",,P,"1"
"0","0","0","0",758.96562,"0","0","0","0",,P,"1"
"0","0","0","0",101.14510,"0","0","0","0",,P,"0"
"0","0","0","0",189.23862,"0","0","0","0",,P,"0"
"0","0","0","0",69.09013,"0","0","0","0",,P,"0"
"0","0","0","0",70.58796,"0","0","0","0",,P,"0"
"0","0","0","0",135.14808,"0","0","0","0",,P,"0"
"0","0","0","0",77.34493,"0","0","0","0",,P,"0"
"0","0","0","0",94.09560,"0","0","0","0",,P,"0"
"0","0","0","0",130.09076,"0","0","0","0",,P,"0"
"0","0","0","0",209.64951,"0","0","0","0",,P,"0"
"0","0","0","0",91.46270,"0","0","0","0",,P,"0"
"0","0","0","0",88.95299,"0","0","0","0",,P,"0"
"0","0","0","0",57.56225,"0","0","0","0",,P,"0"
"0","0","0","0",523.25851,"0","0","0","0",,P,"1"
"0","0","0","0",175.27915,"0","0","0","0",,P,"0"
"0","0","0","0",83.36818,"0","0","0","0",,P,"0"
"0","0","0","0",47.48216,"0","0","0","0",,P,"0"
"0","0","0","0",128.27993,"0","0","0","0",,P,"0"
"0","0","0","0",405.07706,"0","0","0","0",,P,"0"
"0","0","0","0",528.12416,"0","0","0","0",,P,"1"
"0","0","0","0",24.16963,"0","0","0","0",,P,"0"
"0","0","0","0",282.33371,"0","0","0","0",,P,"0"
"0","0","0","0",197.27337,"0","0","0","0",,P,"0"
"0","0","0","0",833.87245,"0","0","0","0",,P,"1"
"0","0","0","0",217.60370,"0","0","0","0",,P,"0"
"0","0","0","0",210.51031,"0","0","0","0",,P,"0"
"0","0","0","0",61.47759,"0","0","0","0",,P,"0"
"0","0","0","0",171.54171,"0","0","0","0",,P,"0"
"0","0","0","0",360.99538,"0","0","0","0",,P,"0"
"0","0","0","0",586.88581,"0","0","0","0",,P,"1"
"0","0","0","0",307.72282,"0","0","0","0",,P,"0"
"0","0","0","0",52.26139,"0","0","0","0",,P,"0"
"0","0","0","0",99.28434,"0","0","0","0",,P,"0"
"0","0","0","0",386.58981,"0","0","0","0",,P,"0"
"0","0","0","0",380.19611,"0","0","0","0",,P,"0"
"0","0","0","0",122.73873,"0","0","0","0",,P,"0"
"0","0","0","0",156.59436,"0","0","0","0",,P,"0"
"0","0","0","0",471.22015,"0","0","0","0",,P,"0"
"0","0","0","0",411.02025,"0","0","0","0",,P,"0"
"0","0","0","0",420.69986,"0","0","0","0",,P,"0"
"0","0","0","0",133.66582,"0","0","0","0",,P,"0"
"0","0","0","0",115.06845,"0","0","0","0",,P,"0"
"0","0","0","0",103.36159,"0","0","0","0",,P,"0"
"0","0","0","0",518.86000,"0","0","0","0",,P,"1"
"0","0","0","0",296.89729,"0","0","0","0",,P,"0"
"0","0","0","0",565.11306,"0","0","0","0",,P,"1"
"0","0","0","0",145.39697,"0","0","0","0",,P,"0"
"0","0","0","0",944.45987,"0","0","0","0",,P,"1"
"0","0","0","0",445.16571,"0","0","0","0",,P,"0"
"0","0","0","0",54.60674,"0","0","0","0",,P,"0"
"0","0","0","0",101.52567,"0","0","0","0",,P,"0"
"0","0","0","0",110.73706,"0","0","0","0",,P,"0"
"0","0","0","0",110.14814,"0","0","0","0",,P,"0"
"0","0","0","0",213.79265,"0","0","0","0",,P,"0"
"0","0","0","0",67.73567,"0","0","0","0",,P,"0"
"0","0","0","0",440.16855,"0","0","0","0",,P,"0"
"0","0","0","0",107.24534,"0","0","0","0",,P,"0"
"0","0","0","0",115.89678,"0","0","0","0",,P,"0"
"0","0","0","0",20.45460,"0","0","0","0",,P,"0"
"0","0","0","0",28.20412,"0","0","0","0",,P,"0"
"0","0","0","0",806.44969,"0","0","0","0",,P,"1"
"0","0","0","0",104.36940,"0","0","0","0",,P,"0"
"0","0","0","0",42.12412,"0","0","0","0",,P,"0"
"0","0","0","0",38.97440,"0","0","0","0",,P,"0"
"0","0","0","0",436.79337,"0","0","0","0",,P,"0"
"0","0","0","0",196.80297,"0","0","0","0",,P,"0"
"0","0","0","0",177.22278,"0","0","0","0",,P,"0"
"0","0","0","0",1758.42727,"0","0","0","0",,P,"2"
"0","0","0","0",1386.64345,"0","0","0","0",,P,"1"
"0","0","0","0",49.80900,"0","0","0","0",,P,"0"
"0","0","0","0",133.06131,"0","0","0","0",,P,"0"
"0","0","0","0",208.67369,"0","0","0","0",,P,"0"
"0","0","0","0",822.00947,"0","0","0","0",,P,"1"
"0","0","0","0",34.85377,"0","0","0","0",,P,"0"
"0","0","0","0",454.73990,"0","0","0","0",,P,"0"
"0","0","0","0",702.62847,"0","0","0","0",,P,"1"
"0","0","0","0",38.58270,"0","0","0","0",,P,"0"
"0","0","0","0",226.22839,"0","0","0","0",,P,"0"
"0","0","0","0",507.47616,"0","0","0","0",,P,"1"
"0","0","0","0",83.67805,"0","0","0","0",,P,"0"
"0","0","0","0",244.86369,"0","0","0","0",,P,"0"
"0","0","0","0",278.34821,"0","0","0","0",,P,"0"
"0","0","0","0",45.00554,"0","0","0","0",,P,"0"
"0","0","0","0",140.48057,"0","0","0","0",,P,"0"
"0","0","0","0",101.93531,"0","0","0","0",,P,"0"
"0","0","0","0",267.54953,"0","0","0","0",,P,"0"
"0","0","0","0",415.64876,"0","0","0","0",,P,"0"
"0","0","0","0",198.66086,"0","0","0","0",,P,"0"
"0","0","0","0",149.80344,"0","0","0","0",,P,"0"
"0","0","0","0",271.46876,"0","0","0","0",,P,"0"
"0","0","0","0",350.65668,"0","0","0","0",,P,"0"
"0","0","0","0",64.76894,"0","0","0","0",,P,"0"
"0","0","0","0",215.21470,"0","0","0","0",,P,"0"
"0","0","0","0",405.09518,"0","0","0","0",,P,"0"
"0","0","0","0",71.09509,"0","0","0","0",,P,"0"
"0","0","0","0",224.89069,"0","0","0","0",,P,"0"
"0","0","0","0",225.82652,"0","0","0","0",,P,"0"
"0","0","0","0",39.27037,"0","0","0","0",,P,"0"
"0","0","0","0",520.98772,"0","0","0","0",,P,"1"
"0","0","0","0",466.29563,"0","0","0","0",,P,"0"
"0","0","0","0",1051.91069,"0","0","0","0",,P,"1"
"0","0","0","0",177.10424,"0","0","0","0",,P,"0"
"0","0","0","0",118.55358,"0","0","0","0",,P,"0"
"0","0","0","0",166.70111,"0","0","0","0",,P,"0"
"0","0","0","0",255.53899,"0","0","0","0",,P,"0"
"0","0","0","0",111.84637,"0","0","0","0",,P,"0"
"0","0","0","0",377.14493,"0","0","0","0",,P,"0"
"0","0","0","0",608.08254,"0","0","0","0",,P,"1"
"0","0","0","0",180.63314,"0","0","0","0",,P,"0"
"0","0","0","0",66.65489,"0","0","0","0",,P,"0"
"0","0","0","0",486.50697,"0","0","0","0",,P,"0"
"0","0","0","0",927.38507,"0","0","0","0",,P,"1"
"0","0","0","0",181.63735,"0","0","0","0",,P,"0"
"0","0","0","0",335.92180,"0","0","0","0",,P,"0"
"0","0","0","0",101.10698,"0","0","0","0",,P,"0"
"0","0","0","0",331.17785,"0","0","0","0",,P,"0"
"0","0","0","0",274.64318,"0","0","0","0",,P,"0"
"0","0","0","0",36.93572,"0","0","0","0",,P,"0"
"0","0","0","0",115.38476,"0","0","0","0",,P,"0"
"0","0","0","0",150.17645,"0","0","0","0",,P,"0"
"0","0","0","0",277.57760,"0","0","0","0",,P,"0"
"0","0","0","0",507.09759,"0","0","0","0",,P,"1"
"0","0","0","0",1195.03865,"0","0","0","0",,P,"1"
"0","0","0","0",28.63353,"0","0","0","0",,P,"0"
"0","0","0","0",151.87952,"0","0","0","0",,P,"0"
"0","0","0","0",91.45866,"0","0","0","0",,P,"0"
"0","0","0","0",399.64347,"0","0","0","0",,P,"0"
"0","0","0","0",191.29261,"0","0","0","0",,P,"0"
"0","0","0","0",154.16772,"0","0","0","0",,P,"0"
"0","0","0","0",612.53657,"0","0","0","0",,P,"1"
"0","0","0","0",113.51892,"0","0","0","0",,P,"0"
"0","0","0","0",465.24218,"0","0","0","0",,P,"0"
"0","0","0","0",123.26333,"0","0","0","0",,P,"0"
"0","0","0","0",203.68568,"0","0","0","0",,P,"0"
"0","0","0","0",83.32258,"0","0","0","0",,P,"0"
"0","0","0","0",184.84286,"0","0","0","0",,P,"0"
"0","0","0","0",158.70153,"0","0","0","0",,P,"0"
"0","0","0","0",759.49021,"0","0","0","0",,P,"1"
"0","0","0","0",117.82396,"0","0","0","0",,P,"0"
"0","0","0","0",115.08703,"0","0","0","0",,P,"0"
"0","0","0","0",111.21511,"0","0","0","0",,P,"0"
"0","0","0","0",263.76572,"0","0","0","0",,P,"0"
"0","0","0","0",476.30546,"0","0","0","0",,P,"0"
"0","0","0","0",85.01921,"0","0","0","0",,P,"0"
"0","0","0","0",318.35603,"0","0","0","0",,P,"0"
"0","0","0","0",345.06020,"0","0","0","0",,P,"0"
"0","0","0","0",261.34386,"0","0","0","0",,P,"0"
"0","0","0","0",376.62642,"0","0","0","0",,P,"0"
"0","0","0","0",680.45516,"0","0","0","0",,P,"1"
"0","0","0","0",1191.22671,"0","0","0","0",,P,"1"
"0","0","0","0",715.02037,"0","0","0","0",,P,"1"
"0","0","0","0",145.43400,"0","0","0","0",,P,"0"
"0","0","0","0",404.54364,"0","0","0","0",,P,"0"
"0","0","0","0",438.96460,"0","0","0","0",,P,"0"
"0","0","0","0",356.53228,"0","0","0","0",,P,"0"
"0","0","0","0",582.07382,"0","0","0","0",,P,"1"
"0","0","0","0",287.84083,"0","0","0","0",,P,"0"
"0","0","0","0",190.49635,"0","0","0","0",,P,"0"
"0","0","0","0",295.20985,"0","0","0","0",,P,"0"
