OBJECTID_1;OBJECTID;Code_Fiche;nb_annee;Code_Ligne;Pk;libelle;code_famil;code_sous_;Code_immob;Date_Aquis;Date_MS;Amrt_Cumul;Montant_br;Date_affec;Dt_Cession;emplacemen;nat_dos;dossier;Zone;direction;etat_resea;inventoria;PK_PN;Code_PN;Etat;X;Y;Code_Categ;Code_mere;Unite_d_af;Caracteris;Detail_emp
177;298;17652;20;5;150,248;PASSAGE A NIVEAU PK 150+248 SECTION  C033 LIGNE 5+22 Double Voie;22251110;22251110;251020264;1988-09-01T00:00:00.000;1988-09-01T00:00:00.000;24968.808;24968.808;;;C;11;0;3;0;E;1;150.248;P 1104;Nouveau;10.5937105911;35.7513211238; ; ;0; ;0
178;364;18875;20;5;133,994;PN PK 133+994 , L 5;22251110;22251110;251800631;2008-01-01T00:00:00.000;2008-01-01T00:00:00.000;3776.344;9440.839;;;C;11;527;3;0;E;1;133.994;P 1111;Nouveau;10.5423309754;35.8830195015; ; ;0; ;0
179;855;15591;1;12;13,15;PASSAGE A NIVEAU PK 13+150 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020625;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;5;0;E;1;13.15;P 1114;Nouveau;10.6456842388;35.7806196083; ; ;0; ;0
180;1116;17903;20;22;44,266;PASSAGE A NIVEAU PK 44+266 SECTION  C093 LIGNE 22 Voie Unique;22251110;22251110;251020358;1999-05-01T00:00:00.000;1999-05-01T00:00:00.000;11339.524;13603.708;;;C;11;207;3;0;E;1;44.266;P 1116;Nouveau;10.8215941204;35.7472149566; ; ;0; ;0
181;312;18088;1;5;159,6;PASSAGE A NIVEAU PK 159+600 SECTION  C033 LIGNE 5 voie Unique;22251110;22251110;251020277;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;3;0;E;1;159.6;P 1121;Nouveau;10.6086942916;35.6729030931; ; ;0; ;0
182;340;18481;20;5;89,75;PN AU PK 89+750 , L 5;22251110;22251110;251800439;2007-01-01T00:00:00.000;2007-01-01T00:00:00.000;2542.732;5650.482;;;C;11;527;3;0;E;1;89.75;P 1124;Nouveau;10.4194919035;36.2032198844; ; ;0; ;0
183;295;17649;20;5;146,719;PASSAGE A NIVEAU PK 146+719 SECTION  C032 LIGNE 5 voie Unique;22251110;22251110;251020260;1983-10-01T00:00:00.000;1983-10-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;146.719;P 1134;Nouveau;10.5764892013;35.7797291413; ; ;0; ;0
184;1101;17383;20;22;25,69;PASSAGE A NIVEAU PK 25+690 SECTION  C090 LIGNE 22 Double Voie;22251110;22251110;251020342;1987-03-01T00:00:00.000;1987-03-01T00:00:00.000;13603.708;13603.708;;;C;11;207;3;0;E;1;25.69;P 1153;Nouveau;10.806437833;35.7583427641; ; ;0; ;0
185;291;17567;20;5;141,54;PASSAGE A NIVEAU PK 141+547 SECTION  C031 LIGNE 5 voie Unique;22251110;22251110;251020257;1978-01-01T00:00:00.000;1978-01-01T00:00:00.000;24968.808;24968.808;;;C;11;297;3;0;E;1;141.54;P 1158;Nouveau;10.567728257;35.8228922825; ; ;0; ;0
186;414;21617;20;5;89,75;PN PK 89+750 , L 5;22251110;22251110;251800944;2010-04-01T00:00:00.000;2010-04-01T00:00:00.000;56840.363;197587.95;;;C;11;527;3;0;E;1;89.75;P 1176;Nouveau;10.4194919035;36.2032198844; ; ;0; ;0
187;856;15592;1;12;14,3;PASSAGE A NIVEAU PK 14+300 SECTION  C037 LIGNE 12 Voie Unique;22251110;22251110;251020626;1979-01-01T00:00:00.000;1979-01-01T00:00:00.000;1;1;;;C;11;0;5;0;E;1;14.3;P 1185;Nouveau;10.6398326534;35.7714158213; ; ;0; ;0
188;0;0;0; Cimenterie; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;1.02;P 1188;Ancien;10.3805174308;36.1234762745; ; ;0; ;0
189;0;0;0; Cimenterie; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;1.752;P 1191;Ancien;10.3661290298;36.1286146344; ; ;0; ;0
190;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;7.18;P 1201;Ancien;10.702195461;35.7593971537; ; ;0; ;0
191;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;7.69;P 1203;Ancien;10.7076744088;35.7586326835; ; ;0; ;0
192;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;8.805;P 1205;Ancien;10.7194800363;35.7567728206; ; ;0; ;0
193;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;9.825;P 1208;Ancien;10.7305625402;35.7550492978; ; ;0; ;0
194;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;11.92;P 1212;Ancien;10.7518122668;35.7619033306; ; ;0; ;0
195;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;17.015;P 1224;Ancien;10.7886691192;35.7562808352; ; ;0; ;0
196;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;20.68;P 1226;Ancien;10.8203215064;35.7497392255; ; ;0; ;0
197;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;22.35;P 1227;Ancien;10.8180961986;35.7354392441; ; ;0; ;0
198;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;25.69;P 1228;Ancien;10.8114508715;35.7103202207; ; ;0; ;0
199;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;29.963;P 1230;Ancien;10.8406514364;35.6806096431; ; ;0; ;0
200;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;34.076;P 1233;Ancien;10.8827274372;35.6702110169; ; ;0; ;0
201;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;34.632;P 1234;Ancien;10.8873482538;35.6670516722; ; ;0; ;0
202;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;35.132;P 1235;Ancien;10.8905233881;35.6633296001; ; ;0; ;0
203;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;36.59;P 1237;Ancien;10.8985392089;35.6521542844; ; ;0; ;0
204;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;37.07;P 1238;Ancien;10.8994285481;35.647883869; ; ;0; ;0
205;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;38.435;P 1241;Ancien;10.9074511617;35.6376504923; ; ;0; ;0
206;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;39.041;P 1243;Ancien;10.911218327;35.6330444406; ; ;0; ;0
207;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;40.48;P 1245;Ancien;10.9262832516;35.630502233; ; ;0; ;0
208;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;42.016;P 1246;Ancien;10.9427579732;35.6334828978; ; ;0; ;0
209;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;42.84;P 1248;Ancien;10.9510590185;35.636550223; ; ;0; ;0
210;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;43.72;P 1249;Ancien;10.9596698792;35.6386118132; ; ;0; ;0
211;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;44.266;P 1250;Ancien;10.9648637187;35.6361419179; ; ;0; ;0
212;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;47.35;P 1253;Ancien;10.9873238453;35.617254487; ; ;0; ;0
213;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;50.323;P 1257;Ancien;11.0090595959;35.5971151362; ; ;0; ;0
214;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;53.666;P 1258;Ancien;11.0190568949;35.5673065439; ; ;0; ;0
215;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;59.231;P 1261;Ancien;11.0268619336;35.520742577; ; ;0; ;0
216;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;60.945;P 1263;Ancien;11.0302604567;35.5071610779; ; ;0; ;0
217;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;61.88;P 1265;Ancien;11.0332957414;35.4997836568; ; ;0; ;0
218;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;62.61;P 1267;Ancien;11.0409949732;35.4998746176; ; ;0; ;0
219;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;63.428;P 1269;Ancien;11.0495824841;35.4992992449; ; ;0; ;0
220;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;64.406;P 1271;Ancien;11.0602721274;35.4965053675; ; ;0; ;0
221;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;78.466;P 1290;Ancien;10.4506213708;36.30181393; ; ;0; ;0
222;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;87.01;P 1291;Ancien;10.4272215173;36.2276065492; ; ;0; ;0
223;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;91.2;P 1293;Ancien;10.4216667366;36.1909541665; ; ;0; ;0
224;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;94.069;P 1294;Ancien;10.4180842644;36.1652556204; ; ;0; ;0
225;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;99.79;P 1297;Ancien;10.3812829423;36.1252434262; ; ;0; ;0
226;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;102.6;P 1298;Ancien;10.3764886669;36.0995038491; ; ;0; ;0
227;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;113.069;P 1302;Ancien;10.3793998654;36.0086472687; ; ;0; ;0
228;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;120.72;P 1304;Ancien;10.4400846068;35.9612012586; ; ;0; ;0
229;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;122.002;P 1306;Ancien;10.4506891887;35.95374816; ; ;0; ;0
230;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;126.024;P 1308;Ancien;10.4882657286;35.9354252987; ; ;0; ;0
231;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;132.752;P 1310;Ancien;10.5345877758;35.8924502864; ; ;0; ;0
232;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;133.354;P 1311;Ancien;10.5393420514;35.8887091218; ; ;0; ;0
233;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;135.2;P 1312;Ancien;10.5487242951;35.8742385426; ; ;0; ;0
234;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;135.913;P 1313;Ancien;10.5524764098;35.8684978484; ; ;0; ;0
235;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;136.357;P 1315;Ancien;10.5561184464;35.8660400062; ; ;0; ;0
236;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;133.354;P 1316;Ancien;10.5592944737;35.8637806117; ; ;0; ;0
237;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;138.596;P 1317;Ancien;10.562760144;35.8477483079; ; ;0; ;0
238;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;141.713;P 1319;Ancien;10.5689340899;35.8224176228; ; ;0; ;0
239;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;144.536;P 1321;Ancien;10.5977228025;35.8254433949; ; ;0; ;0
240;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;146.32;P 1322;Ancien;10.6108921506;35.831853232; ; ;0; ;0
241;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;146.719;P 1323;Ancien;10.6185310256;35.833619742; ; ;0; ;0
242;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;147.728;P 1325;Ancien;10.6291314793;35.8350592414; ; ;0; ;0
243;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;150.248;P 1326;Ancien;10.6437039595;35.8180335537; ; ;0; ;0
244;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;151.114;P 1328;Ancien;10.6448339824;35.8105765403; ; ;0; ;0
245;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;153.519;P 1329;Ancien;10.5981139527;35.7267665153; ; ;0; ;0
246;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;157.086;P 1330;Ancien;10.6338172913;35.7629718866; ; ;0; ;0
247;0;0;0;12; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;160.414;P 1331;Ancien;10.6029299626;35.7405229871; ; ;0; ;0
248;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;160.436;P 1332;Ancien;10.6105172425;35.665516909; ; ;0; ;0
249;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;168.751;P 1336;Ancien;10.6187535059;35.6364409527; ; ;0; ;0
250;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;172.045;P 1337;Ancien;10.6382888307;35.5661377298; ; ;0; ;0
251;0;0;0;5; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;175.663;P 1338;Ancien;10.6446377679;35.5356272841; ; ;0; ;0
252;0;0;0;22; ; ;0;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000;0;0;1899-12-30T00:00:00.000;1899-12-30T00:00:00.000; ;0;0;0;0; ;0;19.688;P 1413;Ancien;10.8122955348;35.7559232432; ; ;0; ;0
