gov_name_f,gov_id,Etablissement,Nature,Programme,Cadre_d_activite,Nbr_de_manifestations,Nbr_activite,Sub_ministere_Directe,Sub_ministere_indirecte,Sub_commissariat_Directe,Sub_commissariat_indirecte,Sub__structures_directe,Sub__structures_indirecte,sub_autres_parties_publiques,sub_autres_parties_prives,Nbr_d_abonnes,Capacite_operationnelle_directe,Capacite_operationnelle_indirecte
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,10,2000,0,0,0,0,0,0,0,300,0,0
Tunis,11,دار الثقافة الكرم الغربي,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,3000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة جبل الجلود,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,500,0,0
Tunis,11,دار الثقافة حي الزهور,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,3000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة قرطاج الياسمينة ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,500,0,0
Tunis,11,دار الثقافة سيدي حسين,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة البحر الازرق,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,3000,0,0,0,0,0,0,0,300,0,0
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة سيدي حسين,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,3000,0,0,0,0,0,0,0,300,0,0
Tunis,11,دار الثقافة البحر الازرق,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,200,0,0
Tunis,11,دار الثقافة قرطاج الياسمينة ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,5,2000,0,0,0,0,0,0,0,100,0,0
Tunis,11,دار الثقافة الكرم الغربي,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,المندوبية,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,15,3000,0,0,0,0,0,0,0,500,0,0
Tunis,11,دار الثقافة جبل الجلود,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة حي الزهور,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,400,0,0
Tunis,11,المندوبية,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,20,20000,0,0,0,0,0,0,0,1000,0,0
Tunis,11,دار الثقافة سيدي حسين,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,5000,0,0,0,0,0,0,0,500,0,0
Tunis,11,دار الثقافة جبل الجلود,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,3000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة الكرم الغربي,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,15,3000,0,0,0,0,0,0,0,400,0,0
Tunis,11,دار الثقافة حي الزهور,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,20,20000,0,0,0,0,0,0,0,1000,0,0
Tunis,11,دار الثقافة جبل الجلود,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,300,0,0
Tunis,11,دار الثقافة حي الطيران,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,10,2000,0,0,0,0,0,0,0,400,0,0
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,7,27,4000,11800,0,0,0,0,0,0,4865,16,13
Ariana,12,المكتبة الجهوية 1 و2 ,مكتبات عمومية,الثقافة المندمجة والتضامنية ,مبادرات فردية,3,16,0,9600,0,0,0,0,0,0,2650,3,2
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,36,0,15000,50000,0,0,15000,0,0,470,22,16
Ariana,12,المندوبية ,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,مبادرات فردية,3,28,7500,21750,0,0,0,0,0,0,6850,9,18
Ariana,12,دار الثقافة المنيهلة ,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,3,17,0,2500,0,0,0,0,0,0,1700,4,2
Ariana,12,دار الثقافة قلعة الأندلس ,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,4,10,0,2800,0,0,0,0,1500,0,890,3,6
Ariana,12,المكتبات العمومية ,مكتبات عمومية,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,7,49,22000,15000,0,0,0,0,0,0,6060,25,29
Ben Arous,13,المندوبية الجهوية للشؤون الثقافية بولاية بن عروس,مكتبات عمومية,الثقافة المندمجة والتضامنية ,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,40,35000,0,0,0,0,0,0,0,2500,105,680
Ben Arous,13,المندوبية الجهوية للشؤون الثقافية بولاية بن عروس,مؤسسة خاصة,موسم ثقافة الجنوب و الصحراء,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,15,33,6550,0,0,29500,0,0,0,0,2960,180,550
Ben Arous,13,المندوبية الجهوية للشؤون الثقافية بولاية بن عروس,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,70,221,1500,0,0,0,0,0,0,0,3150,187,840
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,1,0,4500,0,6000,0,0,2000,0,250,35,30
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,9,15,0,15000,0,24300,0,550,700,0,2045,115,118
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,11,53,10165,5674,0,0,0,0,29540,0,2585,375,396
Manubah,14,المندوبيّة الجهويّة للشؤون الثقافيّة بولاية منّوبة,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المبادرات الفردية (2),4,168,0,6040,0,0,0,0,0,0,820,22,50
Manubah,14,دار الثقافة دوّار هيشر,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,3,0,960,0,0,0,0,0,0,160,8,20
Manubah,14,دار الثقافة المرناقيّة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,1,0,0,0,0,0,0,150,0,40,5,10
Manubah,14,المكتبة العموميّة بطبربة,مكتبات عمومية,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,1,3,0,1200,0,0,0,0,0,0,210,15,23
Manubah,14,المكتبة العموميّة بالدندان,مكتبات عمومية,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,2,3,0,1700,0,0,0,0,0,0,240,20,30
Manubah,14,المكتبة العموميّة بدوّار هيشر2,مكتبات عمومية,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,1,1,0,0,0,0,0,0,0,0,25,3,5
Manubah,14,المكتبة المتنقّلة بمنّوبة,مكتبات عمومية,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,4,6,0,1080,0,0,0,0,150,0,450,20,19
Nabeul,15,المندوبية الجهوية بنابل ,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,2,,7000,0,0,0,0,0,0,0,0,0,0
Nabeul,15,المندوبية الجهوية بنابل ,مؤسسة خاصة,موسم ثقافة الجنوب و الصحراء,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,3,11000,0,0,0,0,0,0,0,600,40,300
Nabeul,15,المعهد الجهوي للموسيقى ,معاهد جهوية لللموسيقى,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,2,2,0,0,0,0,7500,0,0,0,1300,45,400
Nabeul,15,مركز الفنون الدرامية ,مراكز فنون درامية,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,3,17,0,1000,0,0,0,0,0,0,1500,80,500
Nabeul,15,المندوبية الجهوية بنابل ,إدارة أو مؤسسة تحت إشراف الوزارة,موسم الثقافة العمالية,المؤسسات الثقافية العمومية  ,1,4,5000,0,0,0,0,0,0,0,0,0,0
Zaghouan,16,المندوبية ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,15,625,483000,78000,148500,0,0,0,15000,25000,35000,238,97
Zaghouan,16,مكتبات ,مكتبات عمومية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,23,254,38100,4500,20000,12000,0,0,5000,2000,4325,45,17
Zaghouan,16,دور ثقافة ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,5,35,14500,3500,,0,0,0,1500,500,1397,15,4
Zaghouan,16,مراكز فنون درامية ,مراكز فنون درامية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,5,31,0,5000,15000,0,0,0,0,0,1200,10,5
Zaghouan,16,معاهد جهوية للموسيقى ,معاهد جهوية لللموسيقى,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,4,15,0,3500,0,0,0,0,0,0,600,3,2
Zaghouan,16,الثقافة زغوان ,دور ثقافة ومركبات ثقافية,موسم ثقافة الجنوب و الصحراء,نشاط مؤسساث ثقافية,5,35,42250,6500,0,0,0,0,1500,500,2395,15,4
Zaghouan,16,دار الثقافة بئر مشارقة ,دور ثقافة ومركبات ثقافية,موسم الثقافة العمالية,المؤسسات الثقافية العمومية  ,1,10,3250,3500,0,0,0,0,0,0,500,6,10
Bizerte,17,مكتبات,مكتبات عمومية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,230,5338,0,180,0,0,0,0,0,0,69070,18,0
Bizerte,17,دور ثقافة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,5,26,7000,21545,0,13500,0,0,0,0,8064,2064,220
Bizerte,17,المندوبية الجهوية بولاية بنزرت,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,20,120,76800,75200,0,0,0,0,0,0,18000,0,233
Béja,21,المندوبية,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,5,20,3500,0,0,0,0,0,0,0,450,40,0
Béja,21,دور الثقافة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,10,40,1250,0,0,0,0,0,0,0,900,140,0
Béja,21,المكتبة المتجولة,مكتبات عمومية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,100,500,1500,1800,0,0,0,0,0,0,8000,320,4000
Béja,21,المكتبات,مكتبات عمومية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,50,400,20000,0,0,0,0,0,0,0,6000,200,3000
Béja,21,الجمعات الثقافية,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,5,30,32000,0,0,0,0,0,0,0,3500,250,2000
Jendouba,22,دور ثقافة ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,6,99,0,0,0,0,0,0,0,0,620,8,2
Jendouba,22,مكتبات,مكتبات عمومية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,4,101,0,0,0,0,0,0,0,0,411,0,0
Jendouba,22,دور ثقافة ,دور ثقافة ومركبات ثقافية,موسم الثقافة بين الحدود,المؤسسات الثقافية العمومية  ,7,230,0,0,0,0,0,0,0,0,2777,10,5
Jendouba,22,مكتبات,مكتبات عمومية,موسم الثقافة بين الحدود,نشاط مؤسساث ثقافية,5,99,0,0,0,0,0,0,0,0,524,0,0
Le Kef,23,المندوبية الجهوية للشؤون الثقافية بالكاف,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,7,20,0,14000,0,0,0,0,0,0,400,0,0
Le Kef,23,مركبات ثقافية ودور الثقافة بولاية الكاف,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,6,12,0,8000,0,0,0,0,0,0,200,0,0
Le Kef,23,مكتبات,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,4,15,0,10000,0,0,0,0,0,0,150,0,0
Le Kef,23,مركز الفنون الدرامية  والركحية بالكاف,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,3,10,0,6000,0,0,0,0,0,0,140,0,0
Le Kef,23,المندوبية الجهوية للشؤون الثقافية بالكاف,إدارة أو مؤسسة تحت إشراف الوزارة,موسم الثقافة العمالية,المؤسسات الثقافية العمومية  ,2,30,0,10000,0,0,0,0,0,0,600,0,0
Le Kef,23,المندوبية الجهوية للشؤون الثقافية بالكاف,إدارة أو مؤسسة تحت إشراف الوزارة,موسم الثقافة بين الحدود,المؤسسات الثقافية العمومية  ,4,40,14500,63900,180000,17700,0,0,0,0,12000,250,300
Siliana,24,دار الثقافة سليانة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,2,23,0,0,0,0,0,0,0,0,500,30,10
Siliana,24,المركب الثقافي سليانة ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,24,0,0,0,0,0,0,0,0,400,15,8
Siliana,24,دار الثقافة بوعرادة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,2,21,0,0,0,0,0,0,0,0,500,30,10
Siliana,24,دار الثقافة الروحية,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,18,0,0,0,0,0,0,0,0,450,15,10
Siliana,24,دار الثقافة الكريب,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,2,22,0,0,0,0,0,0,0,0,800,12,5
Siliana,24,دار الثقافة مكثر,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,1,12,0,0,0,0,0,0,0,0,500,6,3
Siliana,24,المهرجان الثقافي بالأخوات,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,1,5,0,7500,0,12200,0,0,0,0,3000,68,500
Siliana,24,مهرجان نسمات المنصورة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,1,13,0,50000,0,21000,0,0,0,0,14000,240,6000
Siliana,24,المهرجان الصيفي بسيدي حمادة,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,المبادرات الجمعياتية,1,7,4000,2500,5000,27000,0,0,5000,0,15000,105,3200
Siliana,24,المكتبة المتنقلة ,مكتبات عمومية,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,3,520,0,0,0,0,0,0,0,0,5000,30,10
Sousse,31,المندوبيّة الجهويّة للشؤون الثقافيّة بسوسة,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,المؤسسات الثقافية العمومية  ,7,309,0,0,0,0,0,0,0,0,700,0,0
Monastir,32,المندوبية الجهوية للثقافة,إدارة أو مؤسسة تحت إشراف الوزارة,موسم ثقافات الأحياء الشعبية,المبادرات الجمعياتية,15,145,1000,50750,0,10500,0,0,0,0,22900,190,380
Monastir,32,المندوبية الجهوية للثقافة,إدارة أو مؤسسة تحت إشراف الوزارة,موسم ثقافات الأحياء الشعبية,مؤسسات عمومية غير تابعة للوزارة,5,37,0,62800,0,0,0,0,0,0,22800,54,270
Monastir,32,المندوبية الجهوية للثقافة,إدارة أو مؤسسة تحت إشراف الوزارة,موسم ثقافات الأحياء الشعبية,المبادرات الجمعياتية,5,133,0,35200,0,0,0,0,0,0,20500,75,260
Monastir,32,المركب الثقافي بالمنستير,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,5,36,0,27500,0,0,0,0,0,0,4160,32,20
Monastir,32,دار الثقافة المكنين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,0,0,140,3,0
Monastir,32,دار الثقافة بنان,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,5,0,0,0,0,0,0,0,0,100,2,0
Monastir,32,دار الثقافة الوردانين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,2,11,0,350,0,0,0,0,0,0,1631,10,6
Monastir,32,دار الثقافة الوردانين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,32,0,0
Monastir,32,دار الثقافة بالبقالطة,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,6,0,0,0,0,0,0,0,0,300,1,0
Monastir,32,دار الثقافة بالساحلين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,405,0,0
Monastir,32,المركب الثقافي بالمنستير,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,10,0,327,0,0,0,0,0,0,640,8,2
Monastir,32,دار الثقافة بالمكنين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,5,0,0,0,0,0,0,0,0,500,3,0
Monastir,32,دار الثقافة بالوردانين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,3,20,0,200,0,0,0,0,0,0,1940,4,2
Monastir,32,دار الثقافة بالوردانين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,5,0,0,0,0,0,0,0,0,100,2,0
Monastir,32,دار الثقافة ببنبلة,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,10,0,650,0,0,0,0,0,0,515,2,0
Monastir,32,دار الثقافة ببني حسان,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,8,0,270,0,0,0,0,0,0,650,3,3
Monastir,32,دار الثقافة ببوحجر,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,4,0,0,0,0,0,0,0,0,146,2,0
Monastir,32,دار الثقافة ببوضر,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,90,2,0
Monastir,32,دار الثقافة بزرمدين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,3,0,0,0,0,0,0,0,0,450,2,0
Monastir,32,دار الثقافة بصيادة,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,2,14,0,0,0,0,0,0,0,0,560,3,0
Monastir,32,دار الثقافة ببوضر,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,6,0,1100,0,0,0,0,0,0,640,3,5
Monastir,32,دار الثقافة بالبقالطة,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,9,0,0,0,0,0,0,0,0,350,2,0
Monastir,32,دار الثقافة بالساحلين,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,15,0,0,0,0,0,0,0,0,2245,2,0
Monastir,32,دار الثقافة ببنان,دور ثقافة ومركبات ثقافية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,5,0,0,0,0,0,0,0,0,60,2,0
Kairouan,41,المندوبية الجهوية للشؤون الثقافية بالقيروان ,إدارة أو مؤسسة تحت إشراف الوزارة,الثقافة المندمجة والتضامنية ,مؤسسات عمومية غير تابعة للوزارة,1,3,260,0,0,0,0,0,0,0,0,750,0
Kairouan,41,دار الثقافة حاجب العيون ,دور ثقافة ومركبات ثقافية,الثقافة المندمجة والتضامنية ,نشاط مؤسساث ثقافية,1,6,0,0,100,0,0,0,0,0,0,160,3
Kairouan,41,المندوبية الجهوية للشؤون الثقافية بالقيروان ,إدارة أو مؤسسة تحت إشراف الوزارة,موسم ثقافة الجنوب و الصحراء,بالشراكة مع مؤسسات عمومية غير تابعة للوزارة,1,2,600,0,0,0,0,0,0,0,0,600,0
Kairouan,41,"المكتبة الجهوية "" ابن رشيق""",مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,13,0,0,3000,0,0,0,0,0,0,200,5
Kairouan,41,المكتبة العمومية الشبيكة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,11,0,0,2000,0,0,0,0,0,0,150,6
Kairouan,41,المكتبة العمومية   نصر الله1,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,5,0,0,1000,0,0,0,0,0,0,300,8
Kairouan,41,المكتبة المتجولة 1+2,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,6,0,0,1000,0,0,0,0,0,0,175,8
Kairouan,41,"المكتبة الجهوية "" ابن رشيق""",مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,23,0,0,1000,0,0,0,0,0,0,100,5
Kairouan,41,المكتبة العمومية ام ملال,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,5,0,0,1000,0,0,0,0,0,0,225,6
Kairouan,41,المكتبة العمومية الصحابي,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,6,0,0,1000,0,0,0,0,0,0,232.5,8
Kairouan,41,المكتبة العمومية الشبيكة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,2,0,0,600,0,0,0,0,0,0,240,8
Kairouan,41,المكتبة العمومية  حفوز,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,3,0,0,600,0,0,0,0,0,0,247.5,5
Kairouan,41,المكتبة العمومية العلا,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,8,0,0,300,0,0,0,0,0,0,100,6
Kairouan,41,المكتبة العمومية  حاجب العيون,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,8,0,0,500,0,0,0,0,0,0,255,8
Kairouan,41,المكتبة العمومية  عين جلولة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,3,0,0,300,0,0,0,0,0,0,262.5,8
Kairouan,41,المكتبة العمومية الوسلاتية,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,5,0,0,400,0,0,0,0,0,0,270,5
Kairouan,41,المكتبة العمومية العلم ,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,3,0,0,200,0,0,0,0,0,0,277.5,6
Kairouan,41,المكتبة العمومية سيدي عمر بوحجلة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,3,0,0,200,0,0,0,0,0,0,24,8
Kairouan,41,المكتبة العمومية  منزل المهيري,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,8,0,0,200,0,0,0,0,0,0,285,8
Kairouan,41,المكتبة العمومية   نصر الله1,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,8,0,0,300,0,0,0,0,0,0,292.5,5
Kairouan,41,المكتبة العمومية  نصر الله2,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,9,0,0,1400,0,0,0,0,0,0,300,6
Kairouan,41,المكتبة العمومية  الشراردة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,3,0,0,300,0,0,0,0,0,0,307.5,8
Kairouan,41,المكتبة المتجولة 1+2,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,8,0,0,300,0,0,0,0,0,0,100,8
Kairouan,41,المكتبة العمومية  السبيخة,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,المؤسسات الثقافية العمومية  ,1,2,0,0,300,0,0,0,0,0,0,315,8
Kairouan,41,دار الثقافة حفوز ,مكتبات عمومية,موسم ثقافات الأحياء الشعبية,نشاط مؤسساث ثقافية,1,5,0,0,50,0,0,0,0,0,0,320,5
