NameAr,Delegations.Name,Delegations.NameAr,Delegations.Value,Delegations.PostalCode,Delegations.Latitude,Delegations.Longitude,DelegationID
صفاقس,SAKIET EDDAIER (El Khalij),ساقية الدائر (الخليج),SAKIET EDDAIER,3063,34.7956,10.7767,SAKIET EDDAIER (El Khalij)_3063
سيدي بوزيد,MENZEL BOUZAIENE (Menzel Bouzaiene),منزل بوزيان (منزل بوزيان),MENZEL BOUZAIENE,9114,34.8039,9.0311,MENZEL BOUZAIENE (Menzel Bouzaiene)_9114
سيدي بوزيد,SIDI BOUZID OUEST (Bir Badra),سيدي بوزيد الغربية (بئر بدرة),SIDI BOUZID OUEST,9131,35.0372,9.4853,SIDI BOUZID OUEST (Bir Badra)_9131
سيدي بوزيد,BEN OUN (El Fej),بن عون (الفج),BEN OUN,9169,34.8667,9.8333,BEN OUN (El Fej)_9169
سيدي بوزيد,SIDI BOUZID EST (Dhraa),سيدي بوزيد الشرقية (الذراع),SIDI BOUZID EST,9100,35.0372,9.4853,SIDI BOUZID EST (Dhraa)_9100
سيدي بوزيد,OULED HAFFOUZ (Hania  102),أولاد حفوز (الهانية 102),OULED HAFFOUZ,9180,35.2256,9.7317,OULED HAFFOUZ (Hania  102)_9180
سيدي بوزيد,REGUEB (Bir El Akerma),الرقاب (بئر العكرمة),REGUEB,9115,34.8667,9.6333,REGUEB (Bir El Akerma)_9115
سيدي بوزيد,REGUEB (Bir Charef),الرقاب (بئر شرف),REGUEB,9170,34.8667,9.6333,REGUEB (Bir Charef)_9170
سيدي بوزيد,SIDI BOUZID OUEST (Cite El Kaouafel),سيدي بوزيد الغربية (حي القوافل),SIDI BOUZID OUEST,9132,35.0372,9.4853,SIDI BOUZID OUEST (Cite El Kaouafel)_9132
سيدي بوزيد,OULED HAFFOUZ (El Abbadette),أولاد حفوز (العبادات),OULED HAFFOUZ,9183,35.2256,9.7317,OULED HAFFOUZ (El Abbadette)_9183
سيدي بوزيد,SIDI BOUZID EST (El Haouamed),سيدي بوزيد الشرقية (الحوامد),SIDI BOUZID EST,9133,35.0372,9.4853,SIDI BOUZID EST (El Haouamed)_9133
سيدي بوزيد,OULED HAFFOUZ (Dhouibette),أولاد حفوز (الذويبات),OULED HAFFOUZ,9116,35.2256,9.7317,OULED HAFFOUZ (Dhouibette)_9116
سيدي بوزيد,MENZEL BOUZAIENE (El Guellel),منزل بوزيان (الڨلال),MENZEL BOUZAIENE,9139,34.8039,9.0311,MENZEL BOUZAIENE (El Guellel)_9139
سيدي بوزيد,BEN OUN (Baten El Agaag),بن عون (بطن العقاق),BEN OUN,9120,34.8667,9.8333,BEN OUN (Baten El Agaag)_9120
سيدي بوزيد,MAKNASSY (Cite Des Abricots),المكناسي (حي المشمش),MAKNASSY,9140,34.6053,9.6075,MAKNASSY (Cite Des Abricots)_9140
سيدي بوزيد,JILMA (Ain Jaffel),جلمة (عين جفال),JILMA,9110,35.2781,9.4183,JILMA (Ain Jaffel)_9110
سيدي بوزيد,SIDI BOUZID OUEST (Bir El Bey),سيدي بوزيد الغربية (بئر الباي),SIDI BOUZID OUEST,9111,35.0372,9.4853,SIDI BOUZID OUEST (Bir El Bey)_9111
سيدي بوزيد,SOUK JEDID (Bou Attouch),السوق الجديد (بوعطوش),SOUK JEDID,9121,34.9333,9.5,SOUK JEDID (Bou Attouch)_9121
سيدي بوزيد,SIDI BOUZID EST (El Makarem),سيدي بوزيد الشرقية (المكارم),SIDI BOUZID EST,9141,35.0372,9.4853,SIDI BOUZID EST (El Makarem)_9141
سيدي بوزيد,SOUK JEDID (Bou Chmel),السوق الجديد (بوشمل),SOUK JEDID,9142,34.9333,9.5,SOUK JEDID (Bou Chmel)_9142
سيدي بوزيد,SIDI BOUZID EST (Ain Bouzer),سيدي بوزيد الشرقية (عين بوزر),SIDI BOUZID EST,9112,35.0372,9.4853,SIDI BOUZID EST (Ain Bouzer)_9112
سيدي بوزيد,MAKNASSY (Borj El Karma),المكناسي (برج الكرمة),MAKNASSY,9143,34.6053,9.6075,MAKNASSY (Borj El Karma)_9143
سيدي بوزيد,SIDI BOUZID EST (El Hmaima),سيدي بوزيد الشرقية (الحميمة),SIDI BOUZID EST,9171,35.0372,9.4853,SIDI BOUZID EST (El Hmaima)_9171
سيدي بوزيد,MAKNASSY (Mabrouka),المكناسي (مبروكة),MAKNASSY,9144,34.6053,9.6075,MAKNASSY (Mabrouka)_9144
سيدي بوزيد,MAKNASSY (Ennasr),المكناسي (النصر),MAKNASSY,9149,34.6053,9.6075,MAKNASSY (Ennasr)_9149
سيدي بوزيد,MEZZOUNA (Cite De La Poste),المزونة (حي البريد),MEZZOUNA,9150,34.5611,9.0694,MEZZOUNA (Cite De La Poste)_9150
سيدي بوزيد,REGUEB (Goubrar),الرقاب (قوبرار),REGUEB,9172,34.8667,9.6333,REGUEB (Goubrar)_9172
سيدي بوزيد,BIR EL HAFFEY (Bir Amema),بئر الحفي (بئر عمامة),BIR EL HAFFEY,9113,34.9331,9.1975,BIR EL HAFFEY (Bir Amema)_9113
سيدي بوزيد,CEBBALA (Cebbala),السبالة (السبالة),CEBBALA,9122,35.1333,9.2667,CEBBALA (Cebbala)_9122
سيدي بوزيد,REGUEB (El Khechem),الرقاب (الخشم),REGUEB,9173,34.8667,9.6333,REGUEB (El Khechem)_9173
سيدي بوزيد,REGUEB (Erradhaa),الرقاب (الرضاع),REGUEB,9174,34.8667,9.6333,REGUEB (Erradhaa)_9174
سيدي بوزيد,BIR EL HAFFEY (Henchir Haffouz),بئر الحفي (هنشير حفوز),BIR EL HAFFEY,9123,34.9331,9.1975,BIR EL HAFFEY (Henchir Haffouz)_9123
سيدي بوزيد,MENZEL BOUZAIENE (Khorchef),منزل بوزيان (خرشف),MENZEL BOUZAIENE,9124,34.8039,9.0311,MENZEL BOUZAIENE (Khorchef)_9124
سيدي بوزيد,SIDI BOUZID OUEST (Cite Ouled Bel Hedi),سيدي بوزيد الغربية (حي أولاد بلهادي),SIDI BOUZID OUEST,9125,35.0372,9.4853,SIDI BOUZID OUEST (Cite Ouled Bel Hedi)_9125
سيدي بوزيد,BIR EL HAFFEY (El Adhla),بئر الحفي (العضلة),BIR EL HAFFEY,9126,34.9331,9.1975,BIR EL HAFFEY (El Adhla)_9126
سيدي بوزيد,MEZZOUNA (El Founi),المزونة (الفوني),MEZZOUNA,9151,34.5611,9.0694,MEZZOUNA (El Founi)_9151
سيدي بوزيد,MEZZOUNA (El Bouaa),المزونة (البوعة),MEZZOUNA,9154,34.5611,9.0694,MEZZOUNA (El Bouaa)_9154
سيدي بوزيد,SIDI BOUZID OUEST (Ettouansia),سيدي بوزيد الغربية (التوانسية),SIDI BOUZID OUEST,9127,35.0372,9.4853,SIDI BOUZID OUEST (Ettouansia)_9127
سيدي بوزيد,MAKNASSY (El Meche),المكناسي (المش),MAKNASSY,9158,34.6053,9.6075,MAKNASSY (El Meche)_9158
سيدي بوزيد,BIR EL HAFFEY (Essalama),بئر الحفي (السلامة),BIR EL HAFFEY,9159,34.9331,9.1975,BIR EL HAFFEY (Essalama)_9159
سليانة,MAKTHAR (Cite Essiada),مكثر (حي الصيادة),MAKTHAR,6140,35.8589,9.2031,MAKTHAR (Cite Essiada)_6140
سليانة,BOU ARADA (Cite El Bassatine),بوعرادة (حي البساتين),BOU ARADA,6180,36.3333,9.6333,BOU ARADA (Cite El Bassatine)_6180
سليانة,SIDI BOU ROUIS (Cite Cheminots),سيدي بورويس (حي السكة الحديدية),SIDI BOU ROUIS,6113,36.15,9.3,SIDI BOU ROUIS (Cite Cheminots)_6113
سليانة,KESRA (Cite 20 Mars),كسرى (حي 20 مارس),KESRA,6114,35.8111,9.3625,KESRA (Cite 20 Mars)_6114
سليانة,BARGOU (Bou Saadia),برقو (بوسعادة),BARGOU,6115,36.095,9.5944,BARGOU (Bou Saadia)_6115
سليانة,KESRA (Bou Abdallah),كسرى (بوعبد الله),KESRA,6141,35.8111,9.3625,KESRA (Bou Abdallah)_6141
سليانة,EL AROUSSA (El Aroussa),العروسة (العروسة),EL AROUSSA,6116,36.3333,9.45,EL AROUSSA (El Aroussa)_6116
سليانة,LE KRIB (Cite Abdrabbah 1),الكريب (حي عبد ربه 1),LE KRIB,6120,36.15,9.2,LE KRIB (Cite Abdrabbah 1)_6120
سليانة,SILIANA NORD (Cite Cnrps),سليانة الشمالية (حي الصندوق الوطني للتقاعد والحيطة الإجتماعية),SILIANA NORD,6100,36.0833,9.3667,SILIANA NORD (Cite Cnrps)_6100
سليانة,MAKTHAR (Sned Haddad),مكثر (سند حداد),MAKTHAR,6142,35.8589,9.2031,MAKTHAR (Sned Haddad)_6142
سليانة,SILIANA SUD (Essafina),سليانة الجنوبية (السفينة),SILIANA SUD,6143,36.0833,9.3667,SILIANA SUD (Essafina)_6143
سليانة,ROHIA (Cite El Ouns 1),الروحية (حي الأنس 1),ROHIA,6150,35.55,9,ROHIA (Cite El Ouns 1)_6150
سليانة,SILIANA SUD (Douar Ezzriba),سليانة الجنوبية (دوار الزريبة),SILIANA SUD,6196,36.0833,9.3667,SILIANA SUD (Douar Ezzriba)_6196
سليانة,GAAFOUR (Bennouria),قعفور (بنورية),GAAFOUR,6121,36.2833,9.3167,GAAFOUR (Bennouria)_6121
سليانة,MAKTHAR (El Khalsa),مكثر (الخلصة),MAKTHAR,6151,35.8589,9.2031,MAKTHAR (El Khalsa)_6151
سليانة,ROHIA (39100),الروحية (39100),ROHIA,6152,35.55,9,ROHIA (39100)_6152
سليانة,LE KRIB (Doukhania),الكريب (الدخانية),LE KRIB,6122,36.15,9.2,LE KRIB (Doukhania)_6122
سليانة,SILIANA SUD (Ain El Jouza),سليانة الجنوبية (عين الجوزة),SILIANA SUD,6123,36.0833,9.3667,SILIANA SUD (Ain El Jouza)_6123
سليانة,BARGOU (Ain El Fourna),برقو (عين الفرنة),BARGOU,6170,36.095,9.5944,BARGOU (Ain El Fourna)_6170
سليانة,SILIANA SUD (El Ganara),سليانة الجنوبية (القنارة),SILIANA SUD,6124,36.0833,9.3667,SILIANA SUD (El Ganara)_6124
سليانة,LE KRIB (Borj Messaoudi),الكريب (برج مسعودي),LE KRIB,6125,36.15,9.2,LE KRIB (Borj Messaoudi)_6125
سليانة,GAAFOUR (El Frachich),قعفور (الفراشيش),GAAFOUR,6126,36.2833,9.3167,GAAFOUR (El Frachich)_6126
سليانة,GAAFOUR (Cite Du Battoire),قعفور (حي الباطوار),GAAFOUR,6110,36.2833,9.3167,GAAFOUR (Cite Du Battoire)_6110
سليانة,SILIANA NORD (Cite Essalah),سليانة الشمالية (حي الصلاح),SILIANA NORD,6130,36.0833,9.3667,SILIANA NORD (Cite Essalah)_6130
سليانة,KESRA (Beni Abdallah),كسرى (بني عبد الله),KESRA,6131,35.8111,9.3625,KESRA (Beni Abdallah)_6131
سليانة,LE KRIB (Hammam Biadha),الكريب (حمام بياضة),LE KRIB,6132,36.15,9.2,LE KRIB (Hammam Biadha)_6132
سليانة,GAAFOUR (Ain Zrig),قعفور (عين زريق),GAAFOUR,6172,36.2833,9.3167,GAAFOUR (Ain Zrig)_6172
سليانة,KESRA (El Garia),كسرى (الڨرية),KESRA,6133,35.8111,9.3625,KESRA (El Garia)_6133
سليانة,SIDI BOU ROUIS (Bou Rouis Filahi),سيدي بورويس (بورويس الفلاحي),SIDI BOU ROUIS,6134,36.15,9.3,SIDI BOU ROUIS (Bou Rouis Filahi)_6134
سليانة,EL AROUSSA (Bou Jlida),العروسة (بوجليدة),EL AROUSSA,6135,36.3333,9.45,EL AROUSSA (Bou Jlida)_6135
سليانة,BARGOU (El Bhirine),برقو (البحيرين),BARGOU,6173,36.095,9.5944,BARGOU (El Bhirine)_6173
سليانة,GAAFOUR (Akhouat Mine),قعفور (الأخوات المنجم),GAAFOUR,6111,36.2833,9.3167,GAAFOUR (Akhouat Mine)_6111
سليانة,SIDI BOU ROUIS (Krib Gare),سيدي بورويس (الكريب المحطة),SIDI BOU ROUIS,6112,36.15,9.3,SIDI BOU ROUIS (Krib Gare)_6112
سوسة,SIDI EL HENI (Cherachir),سيدي الهاني (الشراشر),SIDI EL HENI,4026,35.6756,10.3106,SIDI EL HENI (Cherachir)_4026
سوسة,SOUSSE JAOUHARA (Sahloul),سوسة جوهرة (سهلول),SOUSSE JAOUHARA,4054,35.8269,10.63,SOUSSE JAOUHARA (Sahloul)_4054
سوسة,BOU FICHA (Bou Ficha),بوفيشة (بوفيشة),BOU FICHA,4010,36.2933,10.3997,BOU FICHA (Bou Ficha)_4010
سوسة,SOUSSE VILLE (Sousse Corniche),سوسة المدينة (سوسة الكورنيش),SOUSSE VILLE,4059,35.8269,10.63,SOUSSE VILLE (Sousse Corniche)_4059
سوسة,ENFIDHA (Cite 7 Novembre),النفيضة (حي 7 نوفمبر),ENFIDHA,4030,36.1353,10.3817,ENFIDHA (Cite 7 Novembre)_4030
سوسة,KALAA EL KEBIRA (Ahel  Jemiaa),القلعة الكبرى (أهل جميعة),KALAA EL KEBIRA,4060,35.8697,10.5544,KALAA EL KEBIRA (Ahel  Jemiaa)_4060
سوسة,HAMMAM SOUSSE (Hammam Sousse),حمام سوسة (حمام سوسة),HAMMAM SOUSSE,4011,35.8592,10.59,HAMMAM SOUSSE (Hammam Sousse)_4011
سوسة,HERGLA (El Aribat),هرقلة (العريبات),HERGLA,4012,36.0333,10.5,HERGLA (El Aribat)_4012
سوسة,MSAKEN (Messadine),مساكن (المسعدين),MSAKEN,4013,35.7275,10.5803,MSAKEN (Messadine)_4013
سوسة,MSAKEN (Chihia),مساكن (الشيحية),MSAKEN,4014,35.7275,10.5803,MSAKEN (Chihia)_4014
سوسة,MSAKEN (Beni Rabia),مساكن (بني ربيعة),MSAKEN,4015,35.7275,10.5803,MSAKEN (Beni Rabia)_4015
سوسة,SOUSSE JAOUHARA (Cite Aeroport),سوسة جوهرة (حي المطار),SOUSSE JAOUHARA,4061,35.8269,10.63,SOUSSE JAOUHARA (Cite Aeroport)_4061
سوسة,KALAA EL KEBIRA (Kalaa El Kebira Ksar),القلعة الكبرى (القلعة الكبرى القصر),KALAA EL KEBIRA,4062,35.8697,10.5544,KALAA EL KEBIRA (Kalaa El Kebira Ksar)_4062
سوسة,KALAA EL KEBIRA (Chiab),القلعة الكبرى (الشياب),KALAA EL KEBIRA,4063,35.8697,10.5544,KALAA EL KEBIRA (Chiab)_4063
سوسة,MSAKEN (Msaken),مساكن (مساكن),MSAKEN,4070,35.7275,10.5803,MSAKEN (Msaken)_4070
سوسة,MSAKEN (Beni Kalthoum),مساكن (بني كلثوم),MSAKEN,4016,35.7275,10.5803,MSAKEN (Beni Kalthoum)_4016
سوسة,SOUSSE JAOUHARA (Khezama Ouest),سوسة جوهرة (خزامة الغربية),SOUSSE JAOUHARA,4071,35.8269,10.63,SOUSSE JAOUHARA (Khezama Ouest)_4071
سوسة,HAMMAM SOUSSE (Cite De La Plage 1),حمام سوسة (حي الشاطئ 1),HAMMAM SOUSSE,4017,35.8592,10.59,HAMMAM SOUSSE (Cite De La Plage 1)_4017
سوسة,SOUSSE RIADH (Zaouiet Sousse),سوسة الرياض (زاوية سوسة),SOUSSE RIADH,4081,35.8269,10.63,SOUSSE RIADH (Zaouiet Sousse)_4081
سوسة,SOUSSE RIADH (Sousse Ezzouhour),سوسة الرياض (سوسة الزهور),SOUSSE RIADH,4031,35.8269,10.63,SOUSSE RIADH (Sousse Ezzouhour)_4031
سوسة,BOU FICHA (Sidi Khelifa),بوفيشة (سيدي خليفة),BOU FICHA,4082,36.2933,10.3997,BOU FICHA (Sidi Khelifa)_4082
سوسة,ENFIDHA (Menzel Bel Ouaer),النفيضة (منزل بلواعر),ENFIDHA,4032,36.1353,10.3817,ENFIDHA (Menzel Bel Ouaer)_4032
سوسة,HAMMAM SOUSSE (Cite Ezzitouna 1),حمام سوسة (حي الزيتونة 1),HAMMAM SOUSSE,4089,35.8592,10.59,HAMMAM SOUSSE (Cite Ezzitouna 1)_4089
سوسة,MSAKEN (Moureddine),مساكن (موردين),MSAKEN,4033,35.7275,10.5803,MSAKEN (Moureddine)_4033
سوسة,ENFIDHA (Chegarnia),النفيضة (الشقارنية),ENFIDHA,4034,36.1353,10.3817,ENFIDHA (Chegarnia)_4034
سوسة,ENFIDHA (Ain Garci),النفيضة (عين قارصي),ENFIDHA,4035,36.1353,10.3817,ENFIDHA (Ain Garci)_4035
سوسة,KONDAR (Bir Jedid),كندار (بئر جديد),KONDAR,4020,35.935,10.3217,KONDAR (Bir Jedid)_4020
سوسة,SIDI BOU ALI (Cite El Bassatine),سيدي بوعلي (حي البساتين),SIDI BOU ALI,4040,35.9833,10.4667,SIDI BOU ALI (Cite El Bassatine)_4040
سوسة,BOU FICHA (Ain Errahma),بوفيشة (عين الرحمة),BOU FICHA,4092,36.2933,10.3997,BOU FICHA (Ain Errahma)_4092
سوسة,ENFIDHA (Ain Medheker),النفيضة (عين مذكر),ENFIDHA,4095,36.1353,10.3817,ENFIDHA (Ain Medheker)_4095
سوسة,MSAKEN (Msaken El Gueblia),مساكن (مساكن القبلية),MSAKEN,4099,35.7275,10.5803,MSAKEN (Msaken El Gueblia)_4099
سوسة,KALAA ESSGHIRA (Cite Chabbett Ezzaouia),القلعة الصغرى (حي شابة الزاوية),KALAA ESSGHIRA,4021,35.8381,10.5736,KALAA ESSGHIRA (Cite Chabbett Ezzaouia)_4021
سوسة,SOUSSE RIADH (Cite 7 Novembre),سوسة الرياض (حي 7 نوفمبر),SOUSSE RIADH,4041,35.8269,10.63,SOUSSE RIADH (Cite 7 Novembre)_4041
سوسة,AKOUDA (Akouda),أكودة (أكودة),AKOUDA,4022,35.8667,10.5667,AKOUDA (Akouda)_4022
سوسة,SOUSSE RIADH (Sousse Riadh),سوسة الرياض (سوسة الرياض),SOUSSE RIADH,4023,35.8269,10.63,SOUSSE RIADH (Sousse Riadh)_4023
سوسة,AKOUDA (Chatt Meriem),أكودة (شط مريم),AKOUDA,4042,35.8667,10.5667,AKOUDA (Chatt Meriem)_4042
سوسة,SOUSSE VILLE (Cite Boukhzar),سوسة المدينة (حي بوخزر),SOUSSE VILLE,4000,35.8269,10.63,SOUSSE VILLE (Cite Boukhzar)_4000
سوسة,MSAKEN (Msaken Hai Jedid),مساكن (مساكن الحي الجديد),MSAKEN,4024,35.7275,10.5803,MSAKEN (Msaken Hai Jedid)_4024
سوسة,SIDI EL HENI (El Mouissette),سيدي الهاني (المويسات),SIDI EL HENI,4025,35.6756,10.3106,SIDI EL HENI (El Mouissette)_4025
سوسة,SIDI BOU ALI (Menzel Gare),سيدي بوعلي (منزل المحطة),SIDI BOU ALI,4043,35.9833,10.4667,SIDI BOU ALI (Menzel Gare)_4043
سوسة,SIDI BOU ALI (Essad Nord),سيدي بوعلي (السعد الشمالية),SIDI BOU ALI,4045,35.9833,10.4667,SIDI BOU ALI (Essad Nord)_4045
سوسة,SOUSSE JAOUHARA (Cite De La Steg),سوسة جوهرة (حي الشركة التونسية للكهرباء والغاز),SOUSSE JAOUHARA,4051,35.8269,10.63,SOUSSE JAOUHARA (Cite De La Steg)_4051
تطاوين,TATAOUINE SUD (Cite Du President),تطاوين الجنوبية (حي الرئيس),TATAOUINE SUD,3200,32.9297,10.4514,TATAOUINE SUD (Cite Du President)_3200
تطاوين,SMAR (El Morra),الصمار (المرة),SMAR,3223,33.05,10.6833,SMAR (El Morra)_3223
تطاوين,TATAOUINE SUD (Tounket),تطاوين الجنوبية (تونكت),TATAOUINE SUD,3211,32.9297,10.4514,TATAOUINE SUD (Tounket)_3211
تطاوين,BIR LAHMAR (Bir Lahmar),بئر الأحمر (بئر الأحمر),BIR LAHMAR,3212,33.1833,10.5667,BIR LAHMAR (Bir Lahmar)_3212
تطاوين,GHOMRASSEN (El Horria),غمراسن (الحرية),GHOMRASSEN,3224,33.0589,10.3414,GHOMRASSEN (El Horria)_3224
تطاوين,SMAR (Kirchaou),الصمار (كرشاو),SMAR,3225,33.05,10.6833,SMAR (Kirchaou)_3225
تطاوين,TATAOUINE SUD (Douiret),تطاوين الجنوبية (دويرات),TATAOUINE SUD,3232,32.9297,10.4514,TATAOUINE SUD (Douiret)_3232
تطاوين,TATAOUINE NORD (Gattoufa),تطاوين الشمالية (ڨطوفة),TATAOUINE NORD,3233,32.9297,10.4514,TATAOUINE NORD (Gattoufa)_3233
تطاوين,GHOMRASSEN (Oued El Khil),غمراسن (وادي الخيل),GHOMRASSEN,3235,33.0589,10.3414,GHOMRASSEN (Oued El Khil)_3235
تطاوين,REMADA (Borj Bourguiba),رمادة (برج بورقيبة),REMADA,3240,32.3064,10.3806,REMADA (Borj Bourguiba)_3240
تطاوين,SMAR (Ksar Oun),الصمار (قصر عون),SMAR,3213,33.05,10.6833,SMAR (Ksar Oun)_3213
تطاوين,TATAOUINE NORD (Tlelet),تطاوين الشمالية (تلالت),TATAOUINE NORD,3214,32.9297,10.4514,TATAOUINE NORD (Tlelet)_3214
تطاوين,GHOMRASSEN (El Farech),غمراسن (الفرش),GHOMRASSEN,3241,33.0589,10.3414,GHOMRASSEN (El Farech)_3241
تطاوين,TATAOUINE SUD (Beni Barka),تطاوين الجنوبية (بني بركة),TATAOUINE SUD,3215,32.9297,10.4514,TATAOUINE SUD (Beni Barka)_3215
تطاوين,TATAOUINE SUD (Ksar Debab),تطاوين الجنوبية (قصر دباب),TATAOUINE SUD,3242,32.9297,10.4514,TATAOUINE SUD (Ksar Debab)_3242
تطاوين,TATAOUINE NORD (El Hachana),تطاوين الشمالية (الحشانة),TATAOUINE NORD,3217,32.9297,10.4514,TATAOUINE NORD (El Hachana)_3217
تطاوين,TATAOUINE NORD (Oued El Ghar),تطاوين الشمالية (وادي الغار),TATAOUINE NORD,3243,32.9297,10.4514,TATAOUINE NORD (Oued El Ghar)_3243
تطاوين,GHOMRASSEN (Cite Bakhtit),غمراسن (حي بختيت),GHOMRASSEN,3220,33.0589,10.3414,GHOMRASSEN (Cite Bakhtit)_3220
تطاوين,REMADA (Bir Amir),رمادة (بئر عمير),REMADA,3244,32.3064,10.3806,REMADA (Bir Amir)_3244
تطاوين,REMADA (Kambout),رمادة (كمبوت),REMADA,3245,32.3064,10.3806,REMADA (Kambout)_3245
تطاوين,GHOMRASSEN (Ksar El Mourabtine),غمراسن (قصر المرابطين),GHOMRASSEN,3251,33.0589,10.3414,GHOMRASSEN (Ksar El Mourabtine)_3251
تطاوين,TATAOUINE SUD (Maztouria),تطاوين الجنوبية (المزطورية),TATAOUINE SUD,3252,32.9297,10.4514,TATAOUINE SUD (Maztouria)_3252
تطاوين,DHEHIBA (Cite 7 Novembre),الذهيبة (حي 7 نوفمبر),DHEHIBA,3253,32,10.7,DHEHIBA (Cite 7 Novembre)_3253
تطاوين,GHOMRASSEN (Ksar El Hedada),غمراسن (قصر الحدادة),GHOMRASSEN,3261,33.0589,10.3414,GHOMRASSEN (Ksar El Hedada)_3261
تطاوين,SMAR (Beni Mehira),الصمار (بني مهيرة),SMAR,3262,33.05,10.6833,SMAR (Beni Mehira)_3262
تطاوين,TATAOUINE NORD (Tataouine 7 Novembre),تطاوين الشمالية (تطاوين 7 نوفمبر),TATAOUINE NORD,3263,32.9297,10.4514,TATAOUINE NORD (Tataouine 7 Novembre)_3263
تطاوين,TATAOUINE SUD (Ras El Oued),تطاوين الجنوبية (رأس الوادي),TATAOUINE SUD,3264,32.9297,10.4514,TATAOUINE SUD (Ras El Oued)_3264
تطاوين,GHOMRASSEN (Guermessa),غمراسن (قرماسة),GHOMRASSEN,3271,33.0589,10.3414,GHOMRASSEN (Guermessa)_3271
تطاوين,TATAOUINE NORD (Ezzahra Tataouine),تطاوين الشمالية (الزهرة تطاوين),TATAOUINE NORD,3272,32.9297,10.4514,TATAOUINE NORD (Ezzahra Tataouine)_3272
تطاوين,TATAOUINE SUD (Chenini Nouvelle),تطاوين الجنوبية (شنني الجديدة),TATAOUINE SUD,3274,32.9297,10.4514,TATAOUINE SUD (Chenini Nouvelle)_3274
تطاوين,TATAOUINE NORD (Ksar Ouled Soltan),تطاوين الشمالية (قصر أولاد سلطان),TATAOUINE NORD,3282,32.9297,10.4514,TATAOUINE NORD (Ksar Ouled Soltan)_3282
تطاوين,TATAOUINE SUD (Bir Thlathine),تطاوين الجنوبية (بئر الثلاثين),TATAOUINE SUD,3284,32.9297,10.4514,TATAOUINE SUD (Bir Thlathine)_3284
تطاوين,REMADA (Nekrif),رمادة (نڨريف),REMADA,3286,32.3064,10.3806,REMADA (Nekrif)_3286
تطاوين,TATAOUINE SUD (Ksar Mguebla),تطاوين الجنوبية (قصر مقبلة),TATAOUINE SUD,3221,32.9297,10.4514,TATAOUINE SUD (Ksar Mguebla)_3221
تطاوين,TATAOUINE SUD (Rogba),تطاوين الجنوبية (رقبة),TATAOUINE SUD,3293,32.9297,10.4514,TATAOUINE SUD (Rogba)_3293
تطاوين,TATAOUINE SUD (Chenini),تطاوين الجنوبية (شنني),TATAOUINE SUD,3222,32.9297,10.4514,TATAOUINE SUD (Chenini)_3222
توزر,DEGUECHE (Sabaa Obbat),دقاش (سبعة أبات),DEGUECHE,2261,33.9719,8.2181,DEGUECHE (Sabaa Obbat)_2261
توزر,TOZEUR (Cite Commerciale),توزر (الحي التجاري),TOZEUR,2200,33.9197,8.1336,TOZEUR (Cite Commerciale)_2200
توزر,DEGUECHE (Dghoumes),دقاش (دغومس),DEGUECHE,2262,33.9719,8.2181,DEGUECHE (Dghoumes)_2262
توزر,TOZEUR (Cite Afh),توزر (حي الوكالة العقارية للسكنى),TOZEUR,2210,33.9197,8.1336,TOZEUR (Cite Afh)_2210
توزر,DEGUECHE (Bou Helal),دقاش (بوهلال),DEGUECHE,2263,33.9719,8.2181,DEGUECHE (Bou Helal)_2263
توزر,TAMEGHZA (Dhafria),تمغزة (الظافرية),TAMEGHZA,2211,34.3833,7.95,TAMEGHZA (Dhafria)_2211
توزر,TAMEGHZA (Ain El Karma),تمغزة (عين الكرمة),TAMEGHZA,2212,34.3833,7.95,TAMEGHZA (Ain El Karma)_2212
توزر,TOZEUR (Tozeur Aeroport),توزر (مطار توزر),TOZEUR,2213,33.9197,8.1336,TOZEUR (Tozeur Aeroport)_2213
توزر,DEGUECHE (Chakmou),دقاش (شكمو),DEGUECHE,2214,33.9719,8.2181,DEGUECHE (Chakmou)_2214
توزر,HEZOUA,حزوة,HEZOUA,2223,33.9,7.8167,HEZOUA_2223
توزر,DEGUECHE (El Mahassen),دقاش (المحاسن),DEGUECHE,2224,33.9719,8.2181,DEGUECHE (El Mahassen)_2224
توزر,TOZEUR (Abbes),توزر (عباس),TOZEUR,2233,33.9197,8.1336,TOZEUR (Abbes)_2233
توزر,TOZEUR (Chetaoua Sahraoui),توزر (شطاوة الصحراوي),TOZEUR,2239,33.9197,8.1336,TOZEUR (Chetaoua Sahraoui)_2239
توزر,NEFTA (Cite Erriadh),نفطة (حي الرياض),NEFTA,2240,33.8731,7.8783,NEFTA (Cite Erriadh)_2240
توزر,TOZEUR (Cite El Izdihar),توزر (حي الإزدهار),TOZEUR,2241,33.9197,8.1336,TOZEUR (Cite El Izdihar)_2241
توزر,TOZEUR (Chabbia),توزر (الشابية),TOZEUR,2243,33.9197,8.1336,TOZEUR (Chabbia)_2243
توزر,NEFTA (Ben Farjallah),نفطة (بن فرج الله),NEFTA,2245,33.8731,7.8783,NEFTA (Ben Farjallah)_2245
توزر,TAMEGHZA (Chebika Du Jerid),تمغزة (شبيكة الجريد),TAMEGHZA,2253,34.3833,7.95,TAMEGHZA (Chebika Du Jerid)_2253
توزر,DEGUECHE (Cite De La Gare),دقاش (حي المحطة),DEGUECHE,2260,33.9719,8.2181,DEGUECHE (Cite De La Gare)_2260
